reference_name	gene	state	mean_expression	marker_score	marker_rank
GSE220243_broad	LILRB5	t_nk	0.004011215642094612	-1.0666277408599854	37933
GSE220243_broad	CSF1R	t_nk	0.0	-1.0670695304870605	37934
GSE220243_broad	MYLK	t_nk	0.0037825326435267925	-1.0795998573303223	37939
GSE220243_broad	EFEMP1	t_nk	0.02152927964925766	-1.0829285383224487	37941
GSE220243_broad	PLOD2	t_nk	0.04065289348363876	-1.0848188400268555	37942
GSE220243_broad	SSPN	t_nk	0.014912258833646774	-1.0875812768936157	37943
GSE220243_broad	F13A1	t_nk	0.005472471937537193	-1.0878058671951294	37944
GSE220243_broad	FKBP1A	t_nk	0.2399737536907196	-1.0922071933746338	37946
GSE220243_broad	VEGFA	t_nk	0.193311408162117	-1.1001838445663452	37949
GSE220243_broad	MSR1	t_nk	0.008497221395373344	-1.1086254119873047	37952
GSE220243_broad	NRN1	t_nk	0.0343499481678009	-1.1096266508102417	37953
GSE220243_broad	IGFBP2	t_nk	0.007443724665790796	-1.1123294830322266	37954
GSE220243_broad	CILP2	t_nk	0.020419595763087273	-1.1174958944320679	37956
GSE220243_broad	SDC2	t_nk	0.021204909309744835	-1.118334174156189	37957
GSE220243_broad	ECSCR	t_nk	0.0025991310831159353	-1.121387004852295	37959
GSE220243_broad	ACKR1	t_nk	0.01719139702618122	-1.1278280019760132	37963
GSE220243_broad	PGK1	t_nk	0.6872321963310242	-1.131134271621704	37968
GSE220243_broad	CD93	t_nk	0.007718352600932121	-1.1460847854614258	37973
GSE220243_broad	KCNE4	t_nk	0.005563795100897551	-1.1528239250183105	37974
GSE220243_broad	HLA-E	t_nk	1.5365482568740845	-1.1546989679336548	37975
GSE220243_broad	PNRC1	t_nk	1.5383069515228271	-1.1617498397827148	37979
GSE220243_broad	TNXB	t_nk	0.028950752690434456	-1.1648972034454346	37980
GSE220243_broad	SERPINF1	t_nk	0.03902078792452812	-1.1716082096099854	37982
GSE220243_broad	STAB1	t_nk	0.015714818611741066	-1.1832953691482544	37986
GSE220243_broad	CD34	t_nk	0.004568264354020357	-1.1842535734176636	37987
GSE220243_broad	PALMD	t_nk	0.00495819142088294	-1.1905168294906616	37990
GSE220243_broad	FCGR2A	t_nk	0.02950182557106018	-1.1909880638122559	37991
GSE220243_broad	CIRBP	t_nk	0.9960030913352966	-1.1911962032318115	37992
GSE220243_broad	PKM	t_nk	0.5223520398139954	-1.194640874862671	37995
GSE220243_broad	CLEC14A	t_nk	0.0011456678621470928	-1.1961225271224976	37996
GSE220243_broad	ADGRL4	t_nk	0.0	-1.200922966003418	37997
GSE220243_broad	ITGA6	t_nk	0.10393278300762177	-1.206087589263916	37998
GSE220243_broad	SYNPO2	t_nk	0.002249592449516058	-1.2228747606277466	38004
GSE220243_broad	CYP1B1	t_nk	0.01933448202908039	-1.2243200540542603	38006
GSE220243_broad	MMP2	t_nk	0.023734482005238533	-1.2264548540115356	38007
GSE220243_broad	SPRY1	t_nk	0.07858429104089737	-1.2281321287155151	38008
GSE220243_broad	RGCC	t_nk	1.0585976839065552	-1.2359644174575806	38011
GSE220243_broad	ACKR3	t_nk	0.03241961449384689	-1.2609494924545288	38015
GSE220243_broad	HSPG2	t_nk	0.021094225347042084	-1.2692391872406006	38018
GSE220243_broad	RBPJ	t_nk	0.33466193079948425	-1.2763725519180298	38022
GSE220243_broad	APOE	t_nk	0.0469634123146534	-1.277085304260254	38023
GSE220243_broad	ATF3	t_nk	0.24920302629470825	-1.2805235385894775	38024
GSE220243_broad	CSRP1	t_nk	0.08940641582012177	-1.285085916519165	38025
GSE220243_broad	OGN	t_nk	0.11676381528377533	-1.2916353940963745	38026
GSE220243_broad	PPP1R14A	t_nk	0.0	-1.3006517887115479	38027
GSE220243_broad	SERPINA1	t_nk	0.04873311147093773	-1.3022310733795166	38028
GSE220243_broad	CPE	t_nk	0.002434395719319582	-1.3046989440917969	38029
GSE220243_broad	MCAM	t_nk	0.05944760516285896	-1.3058063983917236	38030
GSE220243_broad	MTUS1	t_nk	0.011606773361563683	-1.306502342224121	38031
GSE220243_broad	SOX18	t_nk	0.004277815576642752	-1.3066288232803345	38032
GSE220243_broad	MAP1B	t_nk	0.004625675734132528	-1.318546175956726	38036
GSE220243_broad	MXRA8	t_nk	0.025934576988220215	-1.3186686038970947	38037
GSE220243_broad	DPT	t_nk	0.0536065474152565	-1.3192943334579468	38038
GSE220243_broad	ENO1	t_nk	0.8012940287590027	-1.3240852355957031	38039
GSE220243_broad	MRC1	t_nk	0.009988605044782162	-1.3304427862167358	38042
GSE220243_broad	NBL1	t_nk	0.07300388813018799	-1.3423278331756592	38044
GSE220243_broad	LPP	t_nk	0.1036679595708847	-1.3493951559066772	38045
GSE220243_broad	EGFL7	t_nk	0.027442781254649162	-1.3532025814056396	38048
GSE220243_broad	SLC9A3R2	t_nk	0.020681878551840782	-1.3544878959655762	38049
GSE220243_broad	NPDC1	t_nk	0.018132472410798073	-1.3564058542251587	38050
GSE220243_broad	EMCN	t_nk	0.008474073372781277	-1.360438346862793	38051
GSE220243_broad	MS4A7	t_nk	0.007247596513479948	-1.3610103130340576	38052
GSE220243_broad	SLC25A37	t_nk	0.16279873251914978	-1.371969223022461	38053
GSE220243_broad	COL18A1	t_nk	0.04163182154297829	-1.3778356313705444	38056
GSE220243_broad	SPTBN1	t_nk	0.12512166798114777	-1.3817490339279175	38059
GSE220243_broad	CD163	t_nk	0.008443902246654034	-1.3818036317825317	38060
GSE220243_broad	GALNT15	t_nk	0.026623288169503212	-1.3864506483078003	38063
GSE220243_broad	HLA-DMA	t_nk	0.0937705785036087	-1.3920212984085083	38064
GSE220243_broad	ERRFI1	t_nk	0.12551496922969818	-1.4095133543014526	38066
GSE220243_broad	LYVE1	t_nk	0.002106183208525181	-1.4110593795776367	38067
GSE220243_broad	VSIG4	t_nk	0.001426045666448772	-1.4116829633712769	38068
GSE220243_broad	TINAGL1	t_nk	0.0049692969769239426	-1.4215593338012695	38071
GSE220243_broad	PMEPA1	t_nk	0.14079582691192627	-1.42185640335083	38072
GSE220243_broad	VCAN	t_nk	0.028500301763415337	-1.4280658960342407	38075
GSE220243_broad	PLVAP	t_nk	0.003628690727055073	-1.4572116136550903	38079
GSE220243_broad	COL6A3	t_nk	0.043253280222415924	-1.4667071104049683	38081
GSE220243_broad	LGMN	t_nk	0.02065829001367092	-1.4721720218658447	38082
GSE220243_broad	SLC39A14	t_nk	0.07000791281461716	-1.4734477996826172	38083
GSE220243_broad	FCER1G	t_nk	0.5766714811325073	-1.4735733270645142	38084
GSE220243_broad	HLA-DQB1	t_nk	0.25410977005958557	-1.4796315431594849	38086
GSE220243_broad	STEAP4	t_nk	0.01289551891386509	-1.4836852550506592	38087
GSE220243_broad	DDIT4	t_nk	1.059501051902771	-1.4842528104782104	38088
GSE220243_broad	CRIP2	t_nk	0.23310966789722443	-1.4924774169921875	38090
GSE220243_broad	EPS8	t_nk	0.08177269995212555	-1.493300199508667	38091
GSE220243_broad	FSTL1	t_nk	0.03592449426651001	-1.5113847255706787	38092
GSE220243_broad	CALCRL	t_nk	0.008801662363111973	-1.5162055492401123	38093
GSE220243_broad	IGFBP5	t_nk	0.05997930094599724	-1.531003475189209	38096
GSE220243_broad	GRN	t_nk	0.06873989850282669	-1.5483951568603516	38098
GSE220243_broad	CD63	t_nk	1.3918492794036865	-1.5592446327209473	38099
GSE220243_broad	FILIP1L	t_nk	0.049853283911943436	-1.5688773393630981	38100
GSE220243_broad	LDHA	t_nk	1.2967323064804077	-1.5742312669754028	38101
GSE220243_broad	PCOLCE	t_nk	0.06458365172147751	-1.5756536722183228	38102
GSE220243_broad	APOD	t_nk	0.036053407937288284	-1.5839422941207886	38103
GSE220243_broad	CXCL8	t_nk	0.03511178866028786	-1.5953428745269775	38104
GSE220243_broad	HLA-DQA1	t_nk	0.12029494345188141	-1.6055018901824951	38105
GSE220243_broad	CTGF	t_nk	0.19501270353794098	-1.6075468063354492	38106
GSE220243_broad	KLF2	t_nk	0.5454434156417847	-1.6141456365585327	38107
GSE220243_broad	CD68	t_nk	0.09473807364702225	-1.6145111322402954	38108
GSE220243_broad	FOLR2	t_nk	0.009485551156103611	-1.6270780563354492	38109
GSE220243_broad	CD14	t_nk	0.015135692432522774	-1.6315057277679443	38110
GSE220243_broad	ADAMTS1	t_nk	0.02448861673474312	-1.6315592527389526	38111
GSE220243_broad	ID4	t_nk	0.01658054254949093	-1.641473412513733	38112
GSE220243_broad	CCDC80	t_nk	0.03749430552124977	-1.6437697410583496	38113
GSE220243_broad	TGFBI	t_nk	0.02674342319369316	-1.6481646299362183	38114
GSE220243_broad	MARCO	t_nk	0.006139716133475304	-1.6510649919509888	38115
GSE220243_broad	C2ORF40	t_nk	0.12831884622573853	-1.6915605068206787	38118
GSE220243_broad	COL1A1	t_nk	0.07557500898838043	-1.6991938352584839	38119
GSE220243_broad	CYBB	t_nk	0.02377917617559433	-1.7075831890106201	38121
GSE220243_broad	C1S	t_nk	0.0362941175699234	-1.72687566280365	38123
GSE220243_broad	RAMP2	t_nk	0.011462284252047539	-1.757720947265625	38125
GSE220243_broad	PECAM1	t_nk	0.016375908628106117	-1.7668911218643188	38128
GSE220243_broad	TCF4	t_nk	0.03191171586513519	-1.7709375619888306	38131
GSE220243_broad	LYZ	t_nk	0.015754221007227898	-1.7851581573486328	38133
GSE220243_broad	CHI3L1	t_nk	0.14522424340248108	-1.7943445444107056	38134
GSE220243_broad	CTSS	t_nk	0.24129264056682587	-1.8108404874801636	38136
GSE220243_broad	CRYAB	t_nk	0.14351095259189606	-1.8283191919326782	38138
GSE220243_broad	TIMP1	t_nk	0.7569087743759155	-1.8367975950241089	38139
GSE220243_broad	MFGE8	t_nk	0.09907454997301102	-1.8411142826080322	38140
GSE220243_broad	PRG4	t_nk	0.4049778878688812	-1.850201964378357	38141
GSE220243_broad	MT1M	t_nk	0.14014726877212524	-1.8602278232574463	38142
GSE220243_broad	CD81	t_nk	0.8671411275863647	-1.8608022928237915	38143
GSE220243_broad	CFH	t_nk	0.15907248854637146	-1.8611761331558228	38144
GSE220243_broad	AQP1	t_nk	0.05064992234110832	-1.864426612854004	38145
GSE220243_broad	COL6A1	t_nk	0.06667494773864746	-1.870293378829956	38146
GSE220243_broad	MS4A6A	t_nk	0.038506995886564255	-1.878467082977295	38147
GSE220243_broad	SCRG1	t_nk	0.20298147201538086	-1.9189684391021729	38150
GSE220243_broad	PLAC9	t_nk	0.09212863445281982	-1.9190374612808228	38151
GSE220243_broad	MAFB	t_nk	0.042787082493305206	-1.9408445358276367	38153
GSE220243_broad	GLRX	t_nk	0.3090479373931885	-1.959559440612793	38155
GSE220243_broad	FGFBP2	t_nk	0.16253884136676788	-1.966875433921814	38156
GSE220243_broad	FTL	t_nk	3.3409512042999268	-1.9702417850494385	38157
GSE220243_broad	HLA-DRB5	t_nk	0.1460285484790802	-1.9718072414398193	38158
GSE220243_broad	TPM1	t_nk	0.057926103472709656	-1.9737759828567505	38159
GSE220243_broad	MMP3	t_nk	0.10906236618757248	-1.9762996435165405	38160
GSE220243_broad	YBX3	t_nk	0.28312134742736816	-1.9850475788116455	38161
GSE220243_broad	C1R	t_nk	0.04653189703822136	-1.9978358745574951	38164
GSE220243_broad	TYROBP	t_nk	0.516489565372467	-2.0100913047790527	38165
GSE220243_broad	CTSB	t_nk	0.2175428569316864	-2.012359857559204	38166
GSE220243_broad	COL3A1	t_nk	0.3671935498714447	-2.057713508605957	38167
GSE220243_broad	NR2F2	t_nk	0.0058756982907652855	-2.069699287414551	38169
GSE220243_broad	C1QC	t_nk	0.012377207167446613	-2.12754225730896	38170
GSE220243_broad	CTSZ	t_nk	0.13920721411705017	-2.1514732837677	38171
GSE220243_broad	TM4SF1	t_nk	0.025006437674164772	-2.1842894554138184	38172
GSE220243_broad	HLA-DPB1	t_nk	0.33902350068092346	-2.2134389877319336	38173
GSE220243_broad	NUPR1	t_nk	0.05452042445540428	-2.2220637798309326	38174
GSE220243_broad	PCOLCE2	t_nk	0.08927414566278458	-2.2621283531188965	38176
GSE220243_broad	SELENOP	t_nk	0.0296203400939703	-2.293970823287964	38177
GSE220243_broad	IFI27	t_nk	0.038742464035749435	-2.3059518337249756	38178
GSE220243_broad	AIF1	t_nk	0.035873156040906906	-2.319838523864746	38179
GSE220243_broad	C1QB	t_nk	0.015056118369102478	-2.320411443710327	38180
GSE220243_broad	HLA-DPA1	t_nk	0.26007792353630066	-2.332293748855591	38181
GSE220243_broad	COL6A2	t_nk	0.06372471898794174	-2.3665552139282227	38183
GSE220243_broad	CEBPD	t_nk	0.2301337718963623	-2.393878936767578	38184
GSE220243_broad	FMOD	t_nk	0.2040044218301773	-2.4100067615509033	38186
GSE220243_broad	TPM2	t_nk	0.07318825274705887	-2.41129207611084	38187
GSE220243_broad	SOD2	t_nk	0.4317159652709961	-2.449195623397827	38188
GSE220243_broad	GNG11	t_nk	0.042178522795438766	-2.4585933685302734	38190
GSE220243_broad	PLA2G2A	t_nk	0.23280158638954163	-2.4818849563598633	38191
GSE220243_broad	SOD3	t_nk	0.1073821634054184	-2.4925830364227295	38192
GSE220243_broad	COL1A2	t_nk	0.20861481130123138	-2.519595146179199	38193
GSE220243_broad	CILP	t_nk	0.2619433104991913	-2.562286615371704	38194
GSE220243_broad	MYL9	t_nk	0.019023878499865532	-2.5876991748809814	38195
GSE220243_broad	BGN	t_nk	0.19915956258773804	-2.6215267181396484	38196
GSE220243_broad	C1QA	t_nk	0.01859348639845848	-2.6273460388183594	38197
GSE220243_broad	ACTA2	t_nk	0.03679016977548599	-2.6294894218444824	38198
GSE220243_broad	C11ORF96	t_nk	0.04179126024246216	-2.638685464859009	38199
GSE220243_broad	MT1E	t_nk	0.2701025903224945	-2.6442511081695557	38200
GSE220243_broad	RNASE1	t_nk	0.026295548304915428	-2.6589503288269043	38201
GSE220243_broad	HLA-DRB1	t_nk	0.519828736782074	-2.6891367435455322	38203
GSE220243_broad	RGS5	t_nk	0.034374844282865524	-2.7434237003326416	38204
GSE220243_broad	ADIRF	t_nk	0.13340087234973907	-2.7506747245788574	38205
GSE220243_broad	NDUFA4L2	t_nk	0.2353847622871399	-2.952232837677002	38207
GSE220243_broad	CALD1	t_nk	0.06328567117452621	-2.9663989543914795	38208
GSE220243_broad	GSN	t_nk	0.2042524367570877	-2.9869582653045654	38210
GSE220243_broad	NNMT	t_nk	0.22356435656547546	-3.1165411472320557	38211
GSE220243_broad	CD74	t_nk	0.5584191083908081	-3.146543502807617	38213
GSE220243_broad	HLA-DRA	t_nk	0.28907743096351624	-3.15154767036438	38214
GSE220243_broad	GPX3	t_nk	0.17176367342472076	-3.246964693069458	38215
GSE220243_broad	PRELP	t_nk	0.3538227379322052	-3.2814643383026123	38216
GSE220243_broad	TAGLN	t_nk	0.10005320608615875	-3.7495155334472656	38219
GSE220243_broad	CLU	t_nk	1.414015769958496	-3.7678980827331543	38220
GSE220243_broad	COMP	t_nk	0.8619089126586914	-3.806807518005371	38221
GSE220243_broad	MT1X	t_nk	0.5679580569267273	-3.859553098678589	38222
GSE220243_broad	DCN	t_nk	1.1391081809997559	-3.951441764831543	38223
GSE220243_broad	IGFBP7	t_nk	0.21947848796844482	-3.9698638916015625	38224
HRA001986_chondrocyte	CHI3L1	Ch_1_CHAD	2.6572945193338415	2.151564566977551	1
HRA001986_chondrocyte	CHI3L2	Ch_1_CHAD	2.6849645813816747	1.5194184085137397	2
HRA001986_chondrocyte	NNMT	Ch_1_CHAD	2.4450135044212025	0.5295370294787569	3
HRA001986_chondrocyte	C2ORF40	Ch_1_CHAD	2.028847189188939	0.5294491586198204	4
HRA001986_chondrocyte	CP	Ch_1_CHAD	0.9654821853674904	0.5139639195288161	5
HRA001986_chondrocyte	ANGPTL7	Ch_1_CHAD	0.6241977433776681	0.4109765432857564	6
HRA001986_chondrocyte	RPL36	Ch_1_CHAD	3.386923147046487	0.3716052095309128	7
HRA001986_chondrocyte	SLPI	Ch_1_CHAD	0.5719814113903255	0.36640691072772275	8
HRA001986_chondrocyte	CYR61	Ch_1_CHAD	1.425617458056937	0.31938415529551456	9
HRA001986_chondrocyte	LAG3	Ch_1_CHAD	0.5067068157612352	0.3079115142771973	10
HRA001986_chondrocyte	NPC2	Ch_1_CHAD	2.039174891981769	0.2342876026798162	11
HRA001986_chondrocyte	SRSF5	Ch_1_CHAD	1.2289545574079421	0.22973070103870197	12
HRA001986_chondrocyte	DCN	Ch_1_CHAD	4.649798191182348	0.22153158170616116	13
HRA001986_chondrocyte	CHAD	Ch_1_CHAD	0.5339801363300598	0.21044253148810355	14
HRA001986_chondrocyte	RPL15	Ch_1_CHAD	3.2958889601606622	0.20733265872062878	15
HRA001986_chondrocyte	GLRX	Ch_1_CHAD	0.642102475115373	0.20319435197531888	16
HRA001986_chondrocyte	GMDS	Ch_1_CHAD	0.4962959793872396	0.18243398884634127	17
HRA001986_chondrocyte	N4BP2L2	Ch_1_CHAD	0.9154510741709353	0.17439839723257955	18
HRA001986_chondrocyte	RPL8	Ch_1_CHAD	3.09677291406981	0.16478424782182044	19
HRA001986_chondrocyte	MAF	Ch_1_CHAD	0.33411087233001957	0.1602394415201686	20
HRA001986_chondrocyte	BTG1	Ch_1_CHAD	1.5408869026680072	0.15236814712895863	21
HRA001986_chondrocyte	EPB41L4A-AS1	Ch_1_CHAD	0.5237217125970443	0.1503192484270085	22
HRA001986_chondrocyte	TPRG1	Ch_1_CHAD	0.20758934188209188	0.14918889703025068	23
HRA001986_chondrocyte	MPHOSPH8	Ch_1_CHAD	0.613293946933925	0.1470783419090554	24
HRA001986_chondrocyte	DMKN	Ch_1_CHAD	0.22264840442173386	0.1302769064134463	25
HRA001986_chondrocyte	CFB	Ch_1_CHAD	0.3527989540855473	0.11687014170640925	26
HRA001986_chondrocyte	MMP3	Ch_1_CHAD	0.3669742881715304	0.11488787052638405	27
HRA001986_chondrocyte	MT1X	Ch_1_CHAD	3.5461772171615014	0.11348687631630039	28
HRA001986_chondrocyte	HIST1H1C	Ch_1_CHAD	0.24822037464581628	0.11257799180645336	29
HRA001986_chondrocyte	RPL30	Ch_1_CHAD	3.0126555945269806	0.11211469026084586	30
HRA001986_chondrocyte	ITGA10	Ch_1_CHAD	0.6828274315016735	0.10922794729549468	31
HRA001986_chondrocyte	MSMP	Ch_1_CHAD	0.12030825331277893	0.10624916660068001	32
HRA001986_chondrocyte	LUM	Ch_1_CHAD	4.3660881167622	0.10541456384985626	33
HRA001986_chondrocyte	EIF3E	Ch_1_CHAD	1.7592489120246249	0.09993189957610693	34
HRA001986_chondrocyte	RPL17	Ch_1_CHAD	2.58014676273471	0.0999038098026257	35
HRA001986_chondrocyte	ANG	Ch_1_CHAD	0.37637647292200643	0.09977926640293183	36
HRA001986_chondrocyte	PTPN22	Ch_1_CHAD	0.1427178732804838	0.09538163820086426	37
HRA001986_chondrocyte	ZFAS1	Ch_1_CHAD	1.2838522720863599	0.08968825522282176	38
HRA001986_chondrocyte	MALAT1	Ch_1_CHAD	6.319405097924267	0.08847636575924955	39
HRA001986_chondrocyte	TBL1XR1	Ch_1_CHAD	0.4275424856215992	0.08761515230380013	40
HRA001986_chondrocyte	THBS1	Ch_1_CHAD	0.2789007461510488	0.08438973288514273	41
HRA001986_chondrocyte	SLC14A1	Ch_1_CHAD	0.08998658976296457	0.08404636493807813	42
HRA001986_chondrocyte	SNHG25	Ch_1_CHAD	0.3891714323053504	0.08239599531739777	43
HRA001986_chondrocyte	LIMCH1	Ch_1_CHAD	0.3420005260130952	0.08164438974015431	44
HRA001986_chondrocyte	MFGE8	Ch_1_CHAD	2.1617872719528655	0.08109212563448454	45
HRA001986_chondrocyte	BX284668.5	Ch_1_CHAD	0.2603870216950334	0.07511440904779071	46
HRA001986_chondrocyte	WBP2	Ch_1_CHAD	0.39115698515095254	0.07437636484615667	47
HRA001986_chondrocyte	LAYN	Ch_1_CHAD	0.12659746778660777	0.07363765244888983	48
HRA001986_chondrocyte	TAC1	Ch_1_CHAD	0.09188856325332898	0.07348092441868698	49
HRA001986_chondrocyte	SLC25A37	Ch_1_CHAD	0.7274379363095802	0.07202594119251404	50
HRA001986_chondrocyte	RPL24	Ch_1_CHAD	2.685605061066847	0.07130641743383714	51
HRA001986_chondrocyte	STEAP2	Ch_1_CHAD	0.4373170065431166	0.06966549053747673	52
HRA001986_chondrocyte	RPS23	Ch_1_CHAD	3.309803384641719	0.06945150895951668	53
HRA001986_chondrocyte	RPS27A	Ch_1_CHAD	3.7208909927129135	0.06854369561567264	54
HRA001986_chondrocyte	ROM1	Ch_1_CHAD	0.15673678825950135	0.06842818976227937	55
HRA001986_chondrocyte	MIR497HG	Ch_1_CHAD	0.1895998140488819	0.06785907662156021	56
HRA001986_chondrocyte	BEX4	Ch_1_CHAD	0.2020250731617117	0.06725510776131052	57
HRA001986_chondrocyte	BMPER	Ch_1_CHAD	0.12190467091964804	0.06406867165862344	58
HRA001986_chondrocyte	SAA1	Ch_1_CHAD	0.07271466814343698	0.06368907169413292	59
HRA001986_chondrocyte	TMEM91	Ch_1_CHAD	0.19474284542640735	0.06258550247576139	60
HRA001986_chondrocyte	RPS2	Ch_1_CHAD	3.116984005818431	-0.20456203622983837	18510
HRA001986_chondrocyte	ARRDC3	Ch_1_CHAD	0.4017844135317308	-0.21274343594877987	18626
HRA001986_chondrocyte	RPS12	Ch_1_CHAD	3.196676083576784	-0.218949187251829	18705
HRA001986_chondrocyte	NEGR1	Ch_1_CHAD	0.04304359538721067	-0.2218617937431193	18738
HRA001986_chondrocyte	GUCY1A2	Ch_1_CHAD	0.0024000872649085313	-0.22351423167745305	18756
HRA001986_chondrocyte	RPS18	Ch_1_CHAD	3.669332221797275	-0.24286867087798258	18990
HRA001986_chondrocyte	KCTD12	Ch_1_CHAD	0.14087781807217137	-0.2565868645238072	19124
HRA001986_chondrocyte	ABCA6	Ch_1_CHAD	0.023688100944619653	-0.2587486476333455	19157
HRA001986_chondrocyte	PLSCR4	Ch_1_CHAD	0.1409144508206404	-0.26307979246317564	19210
HRA001986_chondrocyte	HOPX	Ch_1_CHAD	0.002818605951216857	-0.275368436228611	19328
HRA001986_chondrocyte	SSTR2	Ch_1_CHAD	0.04843372969439658	-0.2828907298041448	19383
HRA001986_chondrocyte	ARHGAP6	Ch_1_CHAD	0.007995969246987235	-0.2838737055415938	19395
HRA001986_chondrocyte	EGR1	Ch_1_CHAD	1.2255475444322792	-0.28467938128213177	19400
HRA001986_chondrocyte	FAM213A	Ch_1_CHAD	0.027457446476667084	-0.2857327375240057	19412
HRA001986_chondrocyte	RAMP2	Ch_1_CHAD	0.03921771445372116	-0.2977245563464288	19489
HRA001986_chondrocyte	RNASE4	Ch_1_CHAD	0.5232137833549021	-0.3051483901062183	19536
HRA001986_chondrocyte	TEX41	Ch_1_CHAD	0.05532581441406341	-0.30546236372975283	19538
HRA001986_chondrocyte	RPL12	Ch_1_CHAD	3.4133561108279564	-0.3086481963990435	19559
HRA001986_chondrocyte	UBC	Ch_1_CHAD	2.0617186343983223	-0.31115507936330555	19581
HRA001986_chondrocyte	F3	Ch_1_CHAD	0.01068505266998119	-0.312448471917705	19593
HRA001986_chondrocyte	EDIL3	Ch_1_CHAD	0.6473583758439596	-0.3231544201315487	19677
HRA001986_chondrocyte	CXCL2	Ch_1_CHAD	0.0216271450606998	-0.32544164580829693	19692
HRA001986_chondrocyte	FGL2	Ch_1_CHAD	0.00974217838359322	-0.3296955676639515	19712
HRA001986_chondrocyte	SEMA5A	Ch_1_CHAD	0.005023478314213096	-0.3320483029911762	19735
HRA001986_chondrocyte	C3	Ch_1_CHAD	0.013699592204006263	-0.34061851851049263	19785
HRA001986_chondrocyte	ADAMTS4	Ch_1_CHAD	0.0420047367992616	-0.3407775908224995	19787
HRA001986_chondrocyte	CCDC102B	Ch_1_CHAD	0.004769503347384182	-0.34263775416813896	19803
HRA001986_chondrocyte	ANAPC16	Ch_1_CHAD	0.8038704837552748	-0.3462597946016872	19829
HRA001986_chondrocyte	DES	Ch_1_CHAD	0.002639002446112108	-0.3482690518588624	19841
HRA001986_chondrocyte	ADGRF5	Ch_1_CHAD	0.0043878149557118225	-0.351768599688046	19856
HRA001986_chondrocyte	HAPLN3	Ch_1_CHAD	0.22607414353994243	-0.35436961327830635	19874
HRA001986_chondrocyte	RACK1	Ch_1_CHAD	2.213147620520685	-0.3559041448814706	19884
HRA001986_chondrocyte	HIGD1B	Ch_1_CHAD	0.0028518067022204824	-0.35607516853332943	19885
HRA001986_chondrocyte	FRZB	Ch_1_CHAD	0.3953935600403411	-0.35654220770865896	19889
HRA001986_chondrocyte	KCNJ8	Ch_1_CHAD	0.002271069003799237	-0.3568718778775467	19893
HRA001986_chondrocyte	PTGDS	Ch_1_CHAD	0.021990901960974554	-0.3607453919194419	19925
HRA001986_chondrocyte	IL32	Ch_1_CHAD	0.2218595430210473	-0.3634657585705042	19934
HRA001986_chondrocyte	FAU	Ch_1_CHAD	2.77504568996598	-0.38234810152509846	20013
HRA001986_chondrocyte	RPL29	Ch_1_CHAD	2.5866821292952378	-0.38643380058318	20037
HRA001986_chondrocyte	RPL39	Ch_1_CHAD	3.118567688390066	-0.38674591491120314	20039
HRA001986_chondrocyte	CCL19	Ch_1_CHAD	0.004657165872682356	-0.3876510802853814	20047
HRA001986_chondrocyte	BGN	Ch_1_CHAD	2.849692107847655	-0.39043913853949874	20059
HRA001986_chondrocyte	C7	Ch_1_CHAD	0.010043547430927962	-0.391360229468374	20065
HRA001986_chondrocyte	NRGN	Ch_1_CHAD	0.12634005448118027	-0.3990534391697447	20109
HRA001986_chondrocyte	FCGRT	Ch_1_CHAD	0.619307305413178	-0.4104862506160266	20162
HRA001986_chondrocyte	NFIA	Ch_1_CHAD	0.3225343821281437	-0.411145525013686	20165
HRA001986_chondrocyte	LRRC17	Ch_1_CHAD	0.006722411440751909	-0.41161117865043373	20169
HRA001986_chondrocyte	LSP1	Ch_1_CHAD	0.6509094923886732	-0.41184782548615206	20171
HRA001986_chondrocyte	EPB41L2	Ch_1_CHAD	0.4623894675976623	-0.41386577598569896	20178
HRA001986_chondrocyte	FAM13C	Ch_1_CHAD	0.020133672452246044	-0.41429354535061474	20180
HRA001986_chondrocyte	GPRC5C	Ch_1_CHAD	0.12675591779031717	-0.4147912560212489	20182
HRA001986_chondrocyte	BICC1	Ch_1_CHAD	0.20742789528484382	-0.4198357397637055	20200
HRA001986_chondrocyte	FBXO32	Ch_1_CHAD	0.02193138876277084	-0.4207566204510631	20204
HRA001986_chondrocyte	FIBIN	Ch_1_CHAD	0.7339843708628472	-0.42715506179233065	20229
HRA001986_chondrocyte	MGST1	Ch_1_CHAD	0.10355167179964128	-0.43033208052849414	20235
HRA001986_chondrocyte	ASAH1	Ch_1_CHAD	0.19261458573924045	-0.43133582345666205	20246
HRA001986_chondrocyte	CD36	Ch_1_CHAD	0.0016233880545799468	-0.4341773801424161	20256
HRA001986_chondrocyte	HLA-C	Ch_1_CHAD	1.3959279920612215	-0.43965858586171236	20277
HRA001986_chondrocyte	IFITM2	Ch_1_CHAD	1.796167124641878	-0.44229193485070595	20286
HRA001986_chondrocyte	HLA-A	Ch_1_CHAD	1.4664034658417435	-0.4443828552345128	20299
HRA001986_chondrocyte	ARHGAP29	Ch_1_CHAD	0.20044663451796274	-0.4547160145870296	20352
HRA001986_chondrocyte	KCNAB1	Ch_1_CHAD	0.001518619113299371	-0.46151688558994797	20380
HRA001986_chondrocyte	COMP	Ch_1_CHAD	3.352448660527115	-0.4671399283760893	20399
HRA001986_chondrocyte	FOXO1	Ch_1_CHAD	0.08094940569141684	-0.4750406989546342	20423
