fibro_leiden	sample_label	disease_status	n_cells	cluster_total_cells	sample_total_cells	cluster_fraction	sample_fraction	program_gene_count	program_score_logcpm	total_counts	present_for_recurrence	program_score_z
11	MenNorm2	normal	6	2843	6496	0.002110446711220542	0.0009236453201970443	30	4.082683814191819	19015.0	False	0.04364090453940803
11	MenNorm3	normal	1	2843	6192	0.00035174111853675694	0.00016149870801033592	30	2.4228548501964613	1485.0	False	-0.6153729827756873
11	MenNorm4	normal	0	2843	8636	0.0	0.0	30	0.0	0.0	False	-1.5773365512296407
11	MenNorm5	normal	140	2843	4381	0.049243756595145974	0.03195617438940881	30	6.783729201182708	1437026.0	True	1.1160564719908204
11	MenNorm6	normal	1443	2843	5719	0.5075624340485403	0.2523168386081483	30	6.859878635500205	15587070.0	True	1.1462906321452635
11	MenNorm7	normal	8	2843	5563	0.0028139289482940555	0.0014380729822038468	30	6.451248602000198	80335.0	False	0.9840492972294509
11	MenOA1	OA	2	2843	7711	0.0007034822370735139	0.00025936973155232785	30	3.5248896216607557	3006.0	False	-0.1778241542801758
11	MenOA2	OA	9	2843	5308	0.0031656700668308124	0.0016955538809344385	30	4.225921866865478	17798.0	False	0.10051174361471417
11	MenOA3	OA	8	2843	2882	0.0028139289482940555	0.002775850104094379	30	4.804594397484356	20378.0	False	0.3302662798698589
11	MenOA4	OA	2	2843	9984	0.0007034822370735139	0.00020032051282051281	30	3.0650120281208997	4112.0	False	-0.3604126782677952
11	MenOA5	OA	37	2843	4605	0.013014421385860007	0.008034744842562433	30	6.591562217346282	316425.0	False	1.0397590258209304
11	MenOA6	OA	1187	2843	5195	0.4175167077031305	0.22848893166506257	30	6.806368493483799	17076197.0	True	1.125045113802138
12	MenNorm1AVAS	normal	0	6995	8199	0.0	0.0	30	0.0	0.0	False	-3.4616695752360283
12	MenNorm1VAS	normal	3	6995	7981	0.00042887776983559683	0.0003758927452700163	30	6.0497321936785236	13811.0	False	0.0825031215912698
12	MenNorm2	normal	996	6995	6496	0.14238741958541815	0.15332512315270935	30	6.992853071961943	7969623.0	True	0.6350206809821803
12	MenNorm3	normal	5626	6995	6192	0.8042887776983559	0.9085917312661499	30	7.134892548533516	56080431.0	True	0.7182330313177265
12	MenNorm4	normal	1	6995	8636	0.0001429592566118656	0.0001157943492357573	30	5.664592499418726	2542.0	False	-0.1431269633712189
12	MenNorm5	normal	24	6995	4381	0.0034310221586847747	0.005478201323898653	30	6.42553132249501	110358.0	False	0.3026611334177434
12	MenNorm6	normal	11	6995	5719	0.0015725518227305219	0.0019234131841230984	30	6.449510630661495	36251.0	False	0.31670916175547187
12	MenNorm7	normal	3	6995	5563	0.00042887776983559683	0.0005392773683264426	30	5.961641889044269	24024.0	False	0.030896332638503148
12	MenOA1	OA	200	6995	7711	0.028591851322373123	0.025936973155232784	30	6.726762089938208	1260713.0	True	0.4791340461413985
12	MenOA2	OA	53	6995	5308	0.007576840600428878	0.009984928409947249	30	6.687612975951928	352806.0	True	0.4561989448091218
12	MenOA3	OA	28	6995	2882	0.004002859185132237	0.009715475364330326	30	6.5645903194549104	185041.0	False	0.3841274007656531
12	MenOA4	OA	37	6995	9984	0.0052894924946390275	0.003705929487179487	30	6.707528089392079	221370.0	False	0.46786600692842584
12	MenOA5	OA	7	6995	4605	0.0010007147962830592	0.0015200868621064061	30	5.446343383209777	40559.0	False	-0.27098593861357767
12	MenOA6	OA	6	6995	5195	0.0008577555396711937	0.0011549566891241579	30	5.913055696342519	21650.0	False	0.0024326168733219307
13	MenNorm1AVAS	normal	1	5098	8199	0.00019615535504119262	0.00012196609342602757	30	4.473934370957672	5803.0	False	-0.18819189872707867
13	MenNorm1VAS	normal	4	5098	7981	0.0007846214201647705	0.0005011903270266884	30	5.089813075487566	30822.0	False	0.093613403963528
13	MenNorm2	normal	4788	5098	6496	0.9391918399372303	0.7370689655172413	30	6.889558787529742	47167602.0	True	0.9171162811011633
13	MenNorm3	normal	128	5098	6192	0.025107885445272655	0.020671834625323	30	6.302244299605054	1164441.0	True	0.6483809995808684
13	MenNorm4	normal	0	5098	8636	0.0	0.0	30	0.0	0.0	False	-2.235313223676934
13	MenNorm5	normal	11	5098	4381	0.0021577089054531187	0.0025108422734535494	30	6.321100610547164	61545.0	False	0.6570090108655349
13	MenNorm6	normal	9	5098	5719	0.0017653981953707335	0.0015737016961007168	30	6.289064449045126	43225.0	False	0.6423503449257568
13	MenNorm7	normal	0	5098	5563	0.0	0.0	30	0.0	0.0	False	-2.235313223676934
