sample_id	sample_title	source_name	series_title	platform_id	age	sex	bmi	disease_state	dataset_id	tissue	condition	contrast_group	score_Fibrocartilage_matrix	score_Fibrotic_remodeling	score_MSP_paracrine	score_MSP_angiogenic	score_MSP_inflammatory	score_MSP_paracrine_consensus	score_MSP_interface_matrix_fibrotic	primary_oa_normal	gse89408_oa_normal_sensitivity	gse98918_oa_apm_exploratory	gse191157_aged_young_exploratory
GSM2627528	012 arthroscopic partial meniscectomy	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	40	Male	24.54		GSE98918	meniscus	APM	APM	-0.0861136143531066	-1.9978792350823809	-1.2723073587227312	-1.234573583497418	-0.9032295743488684	-1.2583885468367453	-2.0839928494354876	False	False	True	False
GSM2627529	013 arthroscopic partial meniscectomy	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	53	Male	26.32		GSE98918	meniscus	APM	APM	1.35422253656752	1.5523235709000596	1.279485636085712	1.1747533922278377	0.8567047973144198	1.2652561954378778	2.9065461074675794	False	False	True	False
GSM2627530	102 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	57	Male	31.8		GSE98918	meniscus	OA	OA	0.8306151823623125	-0.192397921317346	0.1283992737970861	0.0290181569194378	-0.1381668235023924	0.0175313458227096	0.6382172610449665	False	False	True	False
GSM2627531	103 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	64	Female	28.72		GSE98918	meniscus	OA	OA	1.0110107453438255	0.186820472917154	0.6753325687390156	0.6938759761143961	0.492793381192568	0.5759606913866475	1.1978312182609796	False	False	True	False
GSM2627532	104 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	53	Female	30.04		GSE98918	meniscus	OA	OA	0.0684795081236033	-1.2799435046575516	-0.5632920885031355	-0.6283832973406802	-0.5784379748508754	-0.6213493468276139	-1.2114639965339482	False	False	True	False
GSM2627533	105 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	62	Female	46.51		GSE98918	meniscus	OA	OA	-0.7307267191921984	-1.7359677427474112	-0.5608599601632913	-0.9356356324435504	-0.1739229518547281	-0.7478821951134141	-2.4666944619396096	False	False	True	False
GSM2627534	106 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	80	Male	30.42		GSE98918	meniscus	OA	OA	-0.7410185714758959	-0.3572210583014505	-0.3634028008523156	-0.2609177095182519	0.1472792972338788	-0.3895378490937064	-1.0982396297773465	False	False	True	False
GSM2627535	107 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	67	Female	38.62		GSE98918	meniscus	OA	OA	-0.3241311392972176	0.0272205548003242	0.1183167672690074	0.004448164344092	0.1895601651466677	-0.0206128649222743	-0.2969105844968934	False	False	True	False
GSM2627536	108 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	70	Female	38.47		GSE98918	meniscus	OA	OA	-0.5207324846502444	-0.4494861000150115	-0.4690295579494759	-0.8139762052330243	0.7287369259023564	-0.6203417231079815	-0.9702185846652558	False	False	True	False
GSM2627537	109 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	64	Female	44.62		GSE98918	meniscus	OA	OA	-0.4610096929743185	-0.4503355710957805	-0.4005678998769905	-0.6964594569450334	0.7048279760202869	-0.5575179149433477	-0.911345264070099	False	False	True	False
GSM2627538	111 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	61	Male	31.46		GSE98918	meniscus	OA	OA	-0.5069311314244757	-0.7213454859415792	-0.736139452205368	-0.7454090296188692	-0.3837522461439414	-0.761307118786897	-1.2282766173660549	False	False	True	False
GSM2627539	112 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	62	Female	46.05		GSE98918	meniscus	OA	OA	-0.6291185987675758	-0.8138472356605797	-0.6479883515095077	-0.4982626119913424	-0.340366729098476	-0.6194383861943403	-1.4429658344281555	False	False	True	False
GSM2627540	113 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	79	Female	31.28		GSE98918	meniscus	OA	OA	1.0912862695538714	-0.3654885410018611	0.0840184814196526	0.2572249492234377	0.016690441657221	0.144488265136441	0.7257977285520103	False	False	True	False
GSM2627541	114 osteoarthritis	Knee meniscus	The Impact of Osteoarthritis on the Biology of the Meniscus:	GPL20844	64	Female	37.29		GSE98918	meniscus	OA	OA	-0.1729576835255311	-0.3703730712688721	-0.3457110970091993	-0.2594271333067979	-0.3624879619018747	-0.3664524054926339	-0.5433307547944032	False	False	True	False
normal_tissue_1	normal_tissue_1		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	0.1692194598641221	0.531076434435595	-0.578609984931786	-0.4643958160475229	-0.3849786140257198	-0.5169600479171765	0.7002958942997172	False	True	False	False
normal_tissue_2	normal_tissue_2		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.8051003154719533	-1.3191405946879378	-1.1597830596278595	-0.8776704118476504	-1.3018168176353462	-0.9629352229024244	-2.124240910159891	False	True	False	False
normal_tissue_3	normal_tissue_3		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.4045326902814096	-0.3625848560569356	-0.3055021402545245	-0.0597425273450604	-0.1141762004490037	-0.1313935925712064	-0.7671175463383452	False	True	False	False
normal_tissue_4	normal_tissue_4		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	0.2305815370648868	0.7194839947921391	-0.2234263449877377	-0.1513045596292447	0.0048644645480817	-0.2141666527135537	0.9500655318570259	False	True	False	False
normal_tissue_5	normal_tissue_5		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.2863868491000947	0.345285698748518	-0.5390892156636401	-0.2762059030587325	-0.724774557930768	-0.3471533249469209	0.05889884964842329	False	True	False	False
normal_tissue_6	normal_tissue_6		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.2426638324454864	-0.4443908372773323	-0.6340919996016524	-0.431711993205802	-0.0612343473533105	-0.5534013855533684	-0.6870546697228187	False	True	False	False
normal_tissue_7	normal_tissue_7		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	0.3816811135595105	0.4843211236348324	-0.1615161575640705	0.1169767977449285	0.0807487033233483	-0.0297608593171518	0.8660022371943429	False	True	False	False
normal_tissue_8	normal_tissue_8		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	0.267584496206478	0.3738639750802198	-0.3599191525005616	-0.0524383400325098	-0.0002565025956035	-0.2312625052891927	0.6414484712866978	False	True	False	False
normal_tissue_9	normal_tissue_9		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.6825369202408795	-0.5785798624286301	-1.746872886395768	-1.2871497244320989	-1.9562950479199088	-1.5385616057633482	-1.2611167826695096	False	True	False	False
normal_tissue_10	normal_tissue_10		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	0.3070453867023416	0.9164336227981288	0.2139025679495123	0.119389423753187	0.1103156711299498	0.180866883338744	1.2234790095004704	False	True	False	False
normal_tissue_11	normal_tissue_11		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.4659040173632987	0.2774427952437883	-0.3570395825271218	-0.4270712923806384	-0.1445201199375739	-0.3917243159659537	-0.18846122211951039	False	True	False	False
normal_tissue_12	normal_tissue_12		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	0.1385475918594979	0.0073769940028793	-0.2274061957792243	0.004106106910157	-0.2224798208069836	-0.1379764029733918	0.1459245858623772	False	True	False	False
normal_tissue_13	normal_tissue_13		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.2671184631725963	-0.0038059080373086	-0.4008249599103577	-0.1592745239981246	-0.659789213837653	-0.3437553013592445	-0.2709243712099049	False	True	False	False
normal_tissue_14	normal_tissue_14		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.2441534844819593	-0.1082887759015489	-0.3221827017938873	-0.1192579620919186	0.3093500004557326	-0.2028922839444951	-0.35244226038350823	False	True	False	False
normal_tissue_15	normal_tissue_15		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-1.597100781161905	-3.1185249367932637	-3.288545649712044	-3.4930710510478007	-4.133339065038372	-3.434576013073934	-4.715625717955168	False	True	False	False
normal_tissue_16	normal_tissue_16		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.8449226747121731	-1.1303567181667764	-1.926938800339888	-1.7933517499230414	-2.416390180482919	-1.8138099961754988	-1.9752793928789494	False	True	False	False
normal_tissue_17	normal_tissue_17		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.8340887847836959	-0.9347429899057976	-1.2199649303727806	-1.413424341144731	-1.709946639048492	-1.4066382096111385	-1.7688317746894935	False	True	False	False
normal_tissue_18	normal_tissue_18		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.6585036678809385	-0.672580378851237	-1.4231631964517222	-1.3253319359426796	-1.302327805932927	-1.3929039293558032	-1.3310840467321756	False	True	False	False
normal_tissue_19	normal_tissue_19		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.350347595514038	-0.2143267840627141	-0.7760833744935234	-0.511915970340156	-0.2869890143600883	-0.6135918370770855	-0.5646743795767522	False	True	False	False
normal_tissue_20	normal_tissue_20		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.8755411438218461	-1.548883401035559	-1.890536753650915	-1.7648048932332396	-2.6006366312919136	-1.8734086088497612	-2.424424544857405	False	True	False	False
normal_tissue_21	normal_tissue_21		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.5081844868294378	-0.365258472017635	-1.1612465793312308	-1.1379745833558648	-1.271007949708644	-1.1766469810146354	-0.8734429588470729	False	True	False	False
normal_tissue_22	normal_tissue_22		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.6834337259064174	-0.1830332720754194	-1.0187630544837472	-1.0285035387578203	-1.216719957746721	-1.0536411373364094	-0.8664669979818368	False	True	False	False
normal_tissue_23	normal_tissue_23		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.2840651936534747	0.1867036939920185	-0.6526284934312703	-0.6266810742004707	-0.2575390360004219	-0.5779579993168029	-0.09736149966145621	False	True	False	False
normal_tissue_24	normal_tissue_24		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.5116276268286857	0.2748444641088107	-0.8608235951060886	-0.7440213039966775	-0.2915298545265187	-0.7511932784728343	-0.23678316271987498	False	True	False	False
normal_tissue_25	normal_tissue_25		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.35400300816525	0.1359074189117007	-1.4101303854901293	-1.2718412959993337	-1.1672386116124134	-1.3766265823985078	-0.2180955892535493	False	True	False	False
normal_tissue_26	normal_tissue_26		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.5775013676837777	-0.4495292785638869	-0.9870613538081946	-0.5500362818526248	-0.6454166814871987	-0.6200175022108323	-1.0270306462476646	False	True	False	False
normal_tissue_27	normal_tissue_27		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.6232096720551519	-0.3086938029466594	-0.5291222337507973	-0.3590509039946379	-0.2679485044200451	-0.3699799064538959	-0.9319034750018113	False	True	False	False
normal_tissue_28	normal_tissue_28		GSE89408 count matrix	count_matrix				normal	GSE89408	synovium	normal	normal	-0.1711436456691721	-0.1074465106121407	-0.3178009634168358	-0.3212565433005593	0.0366584411596331	-0.2550035664138292	-0.2785901562813128	False	True	False	False
OA_tissue_1	OA_tissue_1		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-1.3009989556936774	-1.9027218546447693	-2.4084444571108024	-2.2198675173922804	-3.030970042109554	-2.2569690763891948	-3.2037208103384467	False	True	False	False
OA_tissue_2	OA_tissue_2		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.1963365305987142	-0.182985742948982	-0.3771564086346581	-0.1673267527404616	-0.2540992395787357	-0.2402460443381675	0.013350787649732188	False	True	False	False
OA_tissue_3	OA_tissue_3		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.0755152793562015	-0.3417538463875121	-0.2431861641369285	-0.017100369517317	0.2320019624009926	-0.107808936032872	-0.2662385670313106	False	True	False	False
OA_tissue_4	OA_tissue_4		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.3861724350661902	0.272496868456514	-0.2610123471792008	-0.1639973782505982	-0.1184321999944505	-0.2130391082719115	0.6586693035227043	False	True	False	False
OA_tissue_5	OA_tissue_5		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.2822910213309761	-0.2875729153822248	-0.5386882293451524	-0.3575270908416181	-0.3100701320627169	-0.4232633209725748	-0.5698639367132009	False	True	False	False
OA_tissue_6	OA_tissue_6		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.4948131267927326	-0.4568813117324784	-0.2821964179554104	-0.5310554471339235	0.0100485628928214	-0.3819129787731946	-0.9516944385252111	False	True	False	False
OA_tissue_7	OA_tissue_7		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.0369284000054069	-0.0294663209367399	0.0770578816972912	0.1219278648508279	0.2270676663383951	0.1068948104315237	0.007462079068666996	False	True	False	False
OA_tissue_8	OA_tissue_8		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.2574788498709967	1.916190941632594	0.1906750038450992	0.1576841362673139	0.4578905556040129	0.2646619998529039	2.1736697915035905	False	True	False	False
OA_tissue_9	OA_tissue_9		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.0345832156735781	0.4878793929845758	-0.4056838169234526	-0.2332777651706736	-0.2706435390385902	-0.2171092009952864	0.4532961773109977	False	True	False	False
OA_tissue_10	OA_tissue_10		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.2659969946776075	-0.33966059467672	-1.209458714017016	-1.2293648428100763	-1.869186347097805	-1.2681560209208027	-0.6056575893543275	False	True	False	False
OA_tissue_11	OA_tissue_11		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.1979169839808205	0.1365021952201071	-0.5349676510849782	-0.6216440677860013	-0.3451283647116721	-0.5623071693756289	-0.06141478876071341	False	True	False	False
OA_tissue_12	OA_tissue_12		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.6400304543515343	1.8032931369551344	-0.4404100817729623	-0.6780338576399902	-0.7498387619602298	-0.4743121450484216	2.443323591306669	False	True	False	False
OA_tissue_13	OA_tissue_13		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.0571934454154153	0.4755712285467227	-0.1774423893313865	-0.1094027909640605	0.1226882505254211	-0.1299653702469598	0.532764673962138	False	True	False	False
OA_tissue_14	OA_tissue_14		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.1040747615204065	0.3000673163479265	-0.2277328162264362	-0.1913068617385303	0.2317496351922877	-0.1438333744401729	0.19599255482751998	False	True	False	False
OA_tissue_15	OA_tissue_15		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.0587771175393211	0.9592921289560602	-0.01754946849874	-0.1054919870973582	0.4536991425494211	-0.0010323733295127	1.0180692464953813	False	True	False	False
OA_tissue_16	OA_tissue_16		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.0010018808265206	-0.4342764208904788	-0.664421227054088	-0.7354494500433386	-0.422065010450002	-0.6702244897269447	-0.4332745400639582	False	True	False	False
OA_tissue_17	OA_tissue_17		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.4643774903828753	0.0699590321461058	0.6416062264495678	0.6058179206297539	0.5232620413207696	0.6276065025228165	0.5343365225289811	False	True	False	False
OA_tissue_18	OA_tissue_18		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.2494119103194231	-0.5370932220815574	0.0324872786314058	0.165509601366664	-0.0275362046039731	0.1073183885271421	-0.7865051324009805	False	True	False	False
OA_tissue_19	OA_tissue_19		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	0.1491016592117256	0.2894371496730614	0.4705953423544759	0.2140015481336749	0.2796758471671447	0.3279265709979088	0.438538808884787	False	True	False	False
OA_tissue_20	OA_tissue_20		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.2404111164627648	-0.8288972415181357	-0.3875502575197787	-0.3661377758395085	-0.711410249507965	-0.3751898520072054	-1.0693083579809004	False	True	False	False
OA_tissue_21	OA_tissue_21		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.6371887064227879	-1.1551360526277237	-0.4132801840177171	-0.4085805689439915	-0.9626214110461498	-0.4374444298679388	-1.7923247590505116	False	True	False	False
OA_tissue_22	OA_tissue_22		GSE89408 count matrix	count_matrix				OA	GSE89408	synovium	OA	OA	-0.2798512389058918	-0.4862428224623755	0.0336535431259523	0.061063262367493	0.2522202281128704	0.0552092611007751	-0.7660940613682673	False	True	False	False
AG_tissue_1	AG_tissue_1		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	-0.3030368280052388	-0.5642701861791429	0.0186114809871112	-0.0571746724706444	-0.1407372021655554	-0.0068246335215535	-0.8673070141843817	False	False	False	False
AG_tissue_2	AG_tissue_2		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	-0.254130398368576	-1.1016564096058636	0.1843763610442987	0.2585598166873033	0.0628449650035054	0.1958435617279503	-1.3557868079744395	False	False	False	False
AG_tissue_3	AG_tissue_3		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	-0.5055322865300307	-1.134432940469606	-0.055253312528927	-0.1137611954029834	-0.4043891650064678	-0.1029198718621426	-1.6399652269996368	False	False	False	False
AG_tissue_4	AG_tissue_4		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	0.9242495184128012	0.5853093375478521	-0.1881895584175184	-0.2171667790695227	-0.1888048141525156	-0.2124903559775536	1.5095588559606532	False	False	False	False
AG_tissue_5	AG_tissue_5		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	-0.930813598911068	-0.7552953584786917	0.69106870968407	0.5682944034813447	0.2546969344280781	0.5799227255650208	-1.6861089573897596	False	False	False	False
AG_tissue_6	AG_tissue_6		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	-0.1780040068134328	-0.5668919585245696	0.2914581242137114	0.3928238251392804	-0.0873325806406551	0.3659161956322542	-0.7448959653380025	False	False	False	False
AG_tissue_7	AG_tissue_7		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	0.6231602503981084	-0.7486822784318066	0.2671604796832509	0.2254179808026346	0.2501492679369551	0.2056789955892647	-0.12552202803369816	False	False	False	False
AG_tissue_8	AG_tissue_8		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	-0.3916060455584752	-0.577141366083863	0.0292685663629409	-0.067021083416738	0.1430308322963818	0.0140466743974124	-0.9687474116423382	False	False	False	False
AG_tissue_9	AG_tissue_9		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	-0.3236828947777764	-0.5881726860923351	0.2109873703964941	0.202412193271699	-0.0554422157498473	0.2055473033309633	-0.9118555808701114	False	False	False	False
AG_tissue_10	AG_tissue_10		GSE89408 count matrix	count_matrix				AG	GSE89408	synovium	AG	AG	0.2820320136332245	-0.0205544005402554	0.0666303442077039	0.1151270530755306	-0.3192385810083928	0.0764318983206589	0.2614776130929691	False	False	False	False
undiff_tissue_1	undiff_tissue_1		GSE89408 count matrix	count_matrix				undiff	GSE89408	synovium	undiff	undiff	0.0981791904029518	0.4780594705337672	-0.2883968445162075	-0.2029850090312627	0.2864385455586232	-0.2392630890431898	0.5762386609367189	False	False	False	False
undiff_tissue_2	undiff_tissue_2		GSE89408 count matrix	count_matrix				undiff	GSE89408	synovium	undiff	undiff	0.9947981075101784	1.6698912055647128	0.5977754002319289	0.3735527053515839	0.5226440093287549	0.4864318831465137	2.6646893130748914	False	False	False	False
undiff_tissue_3	undiff_tissue_3		GSE89408 count matrix	count_matrix				undiff	GSE89408	synovium	undiff	undiff	-0.2888079040639036	0.2697744788672269	0.7582740429977893	0.3674468660345792	0.6051669122259281	0.4915604346084259	-0.019033425196676723	False	False	False	False
undiff_tissue_4	undiff_tissue_4		GSE89408 count matrix	count_matrix				undiff	GSE89408	synovium	undiff	undiff	0.2817978827435863	-0.4029316615113602	0.4918033911759114	0.3049704763687949	0.5474729544940453	0.3988245277360941	-0.12113377876777387	False	False	False	False
undiff_tissue_5	undiff_tissue_5		GSE89408 count matrix	count_matrix				undiff	GSE89408	synovium	undiff	undiff	0.1927920584933319	-0.0243092884229515	0.3792774379913974	0.228555871026271	0.8695344769435727	0.3336780292000514	0.1684827700703804	False	False	False	False
undiff_tissue_6	undiff_tissue_6		GSE89408 count matrix	count_matrix				undiff	GSE89408	synovium	undiff	undiff	0.2579820665004803	0.6240732319153691	-0.0667975393144456	-0.0810207552226541	0.228102953504472	-0.0958900222386429	0.8820552984158494	False	False	False	False
RA_tissue_1	RA_tissue_1		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.3906551963155783	0.385600525938898	-0.2983424211432243	0.0186440217413044	-0.2767550475197705	-0.0360129905995001	-0.005054670376680337	False	False	False	False
RA_tissue_2	RA_tissue_2		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.414720587287592	0.51501315920366	0.3582306878887634	0.6937731512039704	0.0302443238674753	0.5761594269941357	0.100292571916068	False	False	False	False
RA_tissue_3	RA_tissue_3		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.4717558358852433	-0.9112176997713768	0.2980879032381194	0.2010047155417025	0.0230553527300844	0.2630682680300761	-1.3829735356566202	False	False	False	False
RA_tissue_4	RA_tissue_4		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.5083975158360786	0.0298744306691893	0.4071716244934296	0.0216486140153934	0.3642385650686862	0.190036857094681	-0.4785230851668893	False	False	False	False
RA_tissue_5	RA_tissue_5		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.0612246396850068	-0.4526048363170329	-0.3692071099679826	-0.0144147488666798	-0.017920586469471	-0.1869828755212003	-0.5138294760020397	False	False	False	False
RA_tissue_6	RA_tissue_6		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.2135921974113404	-0.2571844322854144	-0.1573549303932024	-0.3116883478451732	-0.3026972405737784	-0.2447688083558641	-0.47077662969675477	False	False	False	False
RA_tissue_7	RA_tissue_7		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.2319388210194328	-0.5478696090611679	-0.4883391559644528	-0.2586621286169462	-0.6225842042073634	-0.3156725434072635	-0.7798084300806007	False	False	False	False
RA_tissue_8	RA_tissue_8		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.2378232014525022	-0.3639031154556497	-0.2188122321718497	-0.0097802971203367	-0.3258898566121927	-0.046568296858489	-0.6017263169081519	False	False	False	False
RA_tissue_9	RA_tissue_9		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.1138753589790368	0.0534846703474934	0.1505066377046159	0.1828949123244688	0.1562966670138782	0.137943421437297	-0.060390688631543406	False	False	False	False
RA_tissue_10	RA_tissue_10		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.27251621476071	-0.4649404147632641	-0.1516595436715859	-0.0986954374815856	-0.1093943255524739	-0.1056848753795446	-0.7374566295239741	False	False	False	False
RA_tissue_11	RA_tissue_11		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.0590615286948583	-0.314673210933079	-0.2737606966603992	-0.1100299425226962	-0.3235473511726464	-0.1571174401458736	-0.25561168223822067	False	False	False	False
RA_tissue_12	RA_tissue_12		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.4039011477823161	-0.3994850687206238	-0.1527543731383312	0.0306305544253453	0.229251119839587	-0.0412770274150606	-0.80338621650294	False	False	False	False
RA_tissue_13	RA_tissue_13		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.2973073783701464	-0.0807501604813903	-0.4705493539470636	-0.4508205413702965	-0.2593671178499019	-0.4404676349548022	-0.3780575388515367	False	False	False	False
RA_tissue_14	RA_tissue_14		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.6496692278595575	-0.6284933026182732	-0.0480473267823099	-0.1703021040478592	-0.2075356807265907	-0.1523697383324253	-1.2781625304778306	False	False	False	False
RA_tissue_15	RA_tissue_15		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.517538908398828	-0.4199888689971928	-0.2731269649876139	-0.3291329946995004	-0.4628334178502329	-0.2892597499240842	-0.9375277773960208	False	False	False	False
RA_tissue_16	RA_tissue_16		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.6408131365723965	-0.6025947872369677	-0.3515226421398079	-0.399235447831499	-0.2861002142099021	-0.3674705272837147	-1.243407923809364	False	False	False	False
RA_tissue_17	RA_tissue_17		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.3879731951773783	-0.0946149730796605	0.0531982408846552	0.0717539119680421	0.0713841987381604	0.0530482248348733	-0.4825881682570388	False	False	False	False
RA_tissue_18	RA_tissue_18		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.2236296317555507	0.0919820846738408	0.3412017761552527	0.1366515835241722	0.0947214151356762	0.2136778912203801	-0.1316475470817099	False	False	False	False
RA_tissue_19	RA_tissue_19		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.73470605299998	-0.1075606428216918	0.1150483807188665	0.0849778027231867	0.3146291012226737	0.1008313070956832	-0.8422666958216718	False	False	False	False
RA_tissue_20	RA_tissue_20		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	2.127039321517051	2.0169181341279323	0.6491119089740714	0.7126587681935117	0.3278074408286096	0.6853165341279532	4.143957455644983	False	False	False	False
RA_tissue_21	RA_tissue_21		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.3031387646606739	0.6646398480143739	0.2768235623167125	0.0842619589013918	0.3097887556668944	0.1669837714298998	0.9677786126750478	False	False	False	False
RA_tissue_22	RA_tissue_22		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	-0.0998499906547585	-0.171981502115258	-0.4445522234612679	-0.404715482038176	-0.2873549406213579	-0.452162371610028	-0.2718314927700165	False	False	False	False
RA_tissue_23	RA_tissue_23		GSE89408 count matrix	count_matrix				RA	GSE89408	synovium	RA	RA	0.4015868531698167	0.5405980015160391	0.4288972899290114	0.3771170591056847	0.471950275814928	0.3416938803989425	0.9421848546858558	False	False	False	False
