reference_name	dataset_id	sample_id	tissue	condition	subtype_id	subtype_label	state	fraction	n_genes_used	reconstruction_rmse
GSE220243_broad	GSE89408	OA_tissue_1	synovium	OA	S2	mixed_low	t_nk	0.20110268795786979	407	0.9894370417120735
GSE220243_broad	GSE89408	OA_tissue_2	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.19305507722349127	407	1.2421462202654656
GSE220243_broad	GSE89408	OA_tissue_2	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.039039904538148755	407	1.2421462202654656
GSE220243_broad	GSE89408	OA_tissue_2	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.23348375984909722	407	1.2421462202654656
GSE220243_broad	GSE89408	OA_tissue_2	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.09039082380268788	407	1.2421462202654656
GSE220243_broad	GSE89408	OA_tissue_2	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.07371749062662411	407	1.2421462202654656
GSE220243_broad	GSE89408	OA_tissue_2	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.16056499444021258	407	1.2421462202654656
GSE220243_broad	GSE89408	OA_tissue_2	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.2097479495197383	407	1.2421462202654656
GSE220243_broad	GSE89408	OA_tissue_3	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.18874848567522048	407	1.2245760267026036
GSE220243_broad	GSE89408	OA_tissue_3	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.02420442506993005	407	1.2245760267026036
GSE220243_broad	GSE89408	OA_tissue_3	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.20271299420466524	407	1.2245760267026036
GSE220243_broad	GSE89408	OA_tissue_3	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.0987528178633256	407	1.2245760267026036
GSE220243_broad	GSE89408	OA_tissue_3	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.07906048442782919	407	1.2245760267026036
GSE220243_broad	GSE89408	OA_tissue_3	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.16922022654392704	407	1.2245760267026036
GSE220243_broad	GSE89408	OA_tissue_3	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.2373005662151023	407	1.2245760267026036
GSE220243_broad	GSE89408	OA_tissue_4	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.20482283011054989	407	1.2731551277721496
GSE220243_broad	GSE89408	OA_tissue_4	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.023469581269921675	407	1.2731551277721496
GSE220243_broad	GSE89408	OA_tissue_4	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.1634221147844579	407	1.2731551277721496
GSE220243_broad	GSE89408	OA_tissue_4	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.07988977255655996	407	1.2731551277721496
GSE220243_broad	GSE89408	OA_tissue_4	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.09643385293342147	407	1.2731551277721496
GSE220243_broad	GSE89408	OA_tissue_4	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.17520586606685387	407	1.2731551277721496
GSE220243_broad	GSE89408	OA_tissue_4	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.25675598227823526	407	1.2731551277721496
GSE220243_broad	GSE89408	OA_tissue_5	synovium	OA	S2	mixed_low	endothelial	0.1963457411191532	407	1.2247473703938212
GSE220243_broad	GSE89408	OA_tissue_5	synovium	OA	S2	mixed_low	fibrochondrocyte_core	0.0	407	1.2247473703938212
GSE220243_broad	GSE89408	OA_tissue_5	synovium	OA	S2	mixed_low	immune_myeloid	0.2143357957911797	407	1.2247473703938212
GSE220243_broad	GSE89408	OA_tissue_5	synovium	OA	S2	mixed_low	inflammatory_like	0.09838639028263016	407	1.2247473703938212
GSE220243_broad	GSE89408	OA_tissue_5	synovium	OA	S2	mixed_low	mural_smooth_muscle	0.0753252484836097	407	1.2247473703938212
GSE220243_broad	GSE89408	OA_tissue_5	synovium	OA	S2	mixed_low	outer_fibrous_like	0.1837536642176753	407	1.2247473703938212
GSE220243_broad	GSE89408	OA_tissue_5	synovium	OA	S2	mixed_low	t_nk	0.2318531601057519	407	1.2247473703938212
GSE220243_broad	GSE89408	OA_tissue_6	synovium	OA	S2	mixed_low	endothelial	0.18151803011944728	407	1.213877825530764
GSE220243_broad	GSE89408	OA_tissue_6	synovium	OA	S2	mixed_low	fibrochondrocyte_core	0.0	407	1.213877825530764
GSE220243_broad	GSE89408	OA_tissue_6	synovium	OA	S2	mixed_low	immune_myeloid	0.24780618766637352	407	1.213877825530764
GSE220243_broad	GSE89408	OA_tissue_6	synovium	OA	S2	mixed_low	inflammatory_like	0.0969792509371601	407	1.213877825530764
GSE220243_broad	GSE89408	OA_tissue_6	synovium	OA	S2	mixed_low	mural_smooth_muscle	0.0660960649724634	407	1.213877825530764
GSE220243_broad	GSE89408	OA_tissue_6	synovium	OA	S2	mixed_low	outer_fibrous_like	0.1779292805348353	407	1.213877825530764
GSE220243_broad	GSE89408	OA_tissue_6	synovium	OA	S2	mixed_low	t_nk	0.2296711857697203	407	1.213877825530764
GSE220243_broad	GSE89408	OA_tissue_7	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.1851297684849884	407	1.276521590891206
GSE220243_broad	GSE89408	OA_tissue_7	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.012986369520463592	407	1.276521590891206
GSE220243_broad	GSE89408	OA_tissue_7	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.1924875216945201	407	1.276521590891206
GSE220243_broad	GSE89408	OA_tissue_7	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.08298763131511795	407	1.276521590891206
GSE220243_broad	GSE89408	OA_tissue_7	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.080259917472099	407	1.276521590891206
GSE220243_broad	GSE89408	OA_tissue_7	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.1678021752894306	407	1.276521590891206
GSE220243_broad	GSE89408	OA_tissue_7	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.27834661622338036	407	1.276521590891206
GSE220243_broad	GSE89408	OA_tissue_8	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.19441705713670973	407	1.17673123024731
GSE220243_broad	GSE89408	OA_tissue_8	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.055039724569989706	407	1.17673123024731
GSE220243_broad	GSE89408	OA_tissue_8	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.18170320074622032	407	1.17673123024731
GSE220243_broad	GSE89408	OA_tissue_8	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.0272180699700693	407	1.17673123024731
GSE220243_broad	GSE89408	OA_tissue_8	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.12742729118194512	407	1.17673123024731
GSE220243_broad	GSE89408	OA_tissue_8	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.19331128165272507	407	1.17673123024731
GSE220243_broad	GSE89408	OA_tissue_8	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.22088337474234085	407	1.17673123024731
GSE220243_broad	GSE89408	OA_tissue_9	synovium	OA	S2	mixed_low	endothelial	0.21268774429974735	407	1.2678224952224586
GSE220243_broad	GSE89408	OA_tissue_9	synovium	OA	S2	mixed_low	fibrochondrocyte_core	0.02654483689792693	407	1.2678224952224586
GSE220243_broad	GSE89408	OA_tissue_9	synovium	OA	S2	mixed_low	immune_myeloid	0.1570754486376361	407	1.2678224952224586
GSE220243_broad	GSE89408	OA_tissue_9	synovium	OA	S2	mixed_low	inflammatory_like	0.08878353311783713	407	1.2678224952224586
GSE220243_broad	GSE89408	OA_tissue_9	synovium	OA	S2	mixed_low	mural_smooth_muscle	0.13330828878428788	407	1.2678224952224586
GSE220243_broad	GSE89408	OA_tissue_9	synovium	OA	S2	mixed_low	outer_fibrous_like	0.14918321483175528	407	1.2678224952224586
GSE220243_broad	GSE89408	OA_tissue_9	synovium	OA	S2	mixed_low	t_nk	0.23241693343080935	407	1.2678224952224586
GSE220243_broad	GSE89408	OA_tissue_10	synovium	OA	S2	mixed_low	endothelial	0.2168071699848019	407	1.095084441419187
GSE220243_broad	GSE89408	OA_tissue_10	synovium	OA	S2	mixed_low	fibrochondrocyte_core	0.07129481009272251	407	1.095084441419187
GSE220243_broad	GSE89408	OA_tissue_10	synovium	OA	S2	mixed_low	immune_myeloid	0.1830343436728526	407	1.095084441419187
GSE220243_broad	GSE89408	OA_tissue_10	synovium	OA	S2	mixed_low	inflammatory_like	0.023470480140197637	407	1.095084441419187
GSE220243_broad	GSE89408	OA_tissue_10	synovium	OA	S2	mixed_low	mural_smooth_muscle	0.12093844170648428	407	1.095084441419187
GSE220243_broad	GSE89408	OA_tissue_10	synovium	OA	S2	mixed_low	outer_fibrous_like	0.16235819372284171	407	1.095084441419187
GSE220243_broad	GSE89408	OA_tissue_10	synovium	OA	S2	mixed_low	t_nk	0.22209656068009936	407	1.095084441419187
GSE220243_broad	GSE89408	OA_tissue_11	synovium	OA	S2	mixed_low	endothelial	0.19421290816573877	407	1.1795774521660223
GSE220243_broad	GSE89408	OA_tissue_11	synovium	OA	S2	mixed_low	fibrochondrocyte_core	0.024579211993472246	407	1.1795774521660223
GSE220243_broad	GSE89408	OA_tissue_11	synovium	OA	S2	mixed_low	immune_myeloid	0.16001101075670834	407	1.1795774521660223
GSE220243_broad	GSE89408	OA_tissue_11	synovium	OA	S2	mixed_low	inflammatory_like	0.06591862534884874	407	1.1795774521660223
GSE220243_broad	GSE89408	OA_tissue_11	synovium	OA	S2	mixed_low	mural_smooth_muscle	0.12241479473657436	407	1.1795774521660223
GSE220243_broad	GSE89408	OA_tissue_11	synovium	OA	S2	mixed_low	outer_fibrous_like	0.1699279701870996	407	1.1795774521660223
GSE220243_broad	GSE89408	OA_tissue_11	synovium	OA	S2	mixed_low	t_nk	0.2629354788115579	407	1.1795774521660223
GSE220243_broad	GSE89408	OA_tissue_12	synovium	OA	S2	mixed_low	endothelial	0.23208080079017732	407	1.1587621465745472
GSE220243_broad	GSE89408	OA_tissue_12	synovium	OA	S2	mixed_low	fibrochondrocyte_core	0.09843515202116374	407	1.1587621465745472
GSE220243_broad	GSE89408	OA_tissue_12	synovium	OA	S2	mixed_low	immune_myeloid	0.16711994893430757	407	1.1587621465745472
GSE220243_broad	GSE89408	OA_tissue_12	synovium	OA	S2	mixed_low	inflammatory_like	0.0	407	1.1587621465745472
GSE220243_broad	GSE89408	OA_tissue_12	synovium	OA	S2	mixed_low	mural_smooth_muscle	0.18077472580414633	407	1.1587621465745472
GSE220243_broad	GSE89408	OA_tissue_12	synovium	OA	S2	mixed_low	outer_fibrous_like	0.14984855054541665	407	1.1587621465745472
GSE220243_broad	GSE89408	OA_tissue_12	synovium	OA	S2	mixed_low	t_nk	0.17174082190478848	407	1.1587621465745472
GSE220243_broad	GSE89408	OA_tissue_13	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.1969601803753783	407	1.254052697097379
GSE220243_broad	GSE89408	OA_tissue_13	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.03112268721116962	407	1.254052697097379
GSE220243_broad	GSE89408	OA_tissue_13	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.18031668085006275	407	1.254052697097379
GSE220243_broad	GSE89408	OA_tissue_13	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.05524112278752252	407	1.254052697097379
GSE220243_broad	GSE89408	OA_tissue_13	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.09707016947087235	407	1.254052697097379
GSE220243_broad	GSE89408	OA_tissue_13	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.17081037208218733	407	1.254052697097379
GSE220243_broad	GSE89408	OA_tissue_13	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.2684787872228072	407	1.254052697097379
GSE220243_broad	GSE89408	OA_tissue_14	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.19398453318816405	407	1.2358296368669248
GSE220243_broad	GSE89408	OA_tissue_14	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.0	407	1.2358296368669248
GSE220243_broad	GSE89408	OA_tissue_14	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.19663767580425792	407	1.2358296368669248
GSE220243_broad	GSE89408	OA_tissue_14	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.08431594118519392	407	1.2358296368669248
GSE220243_broad	GSE89408	OA_tissue_14	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.09432289050662133	407	1.2358296368669248
GSE220243_broad	GSE89408	OA_tissue_14	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.20144791178261134	407	1.2358296368669248
GSE220243_broad	GSE89408	OA_tissue_14	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.2292910475331515	407	1.2358296368669248
GSE220243_broad	GSE89408	OA_tissue_15	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.1946217958854796	407	1.247218095049096
GSE220243_broad	GSE89408	OA_tissue_15	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.033769537625654204	407	1.247218095049096
GSE220243_broad	GSE89408	OA_tissue_15	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.19251968440779285	407	1.247218095049096
GSE220243_broad	GSE89408	OA_tissue_15	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.04796606247043	407	1.247218095049096
GSE220243_broad	GSE89408	OA_tissue_15	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.11029803844788841	407	1.247218095049096
GSE220243_broad	GSE89408	OA_tissue_15	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.15763164939949156	407	1.247218095049096
GSE220243_broad	GSE89408	OA_tissue_15	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.26319323176326337	407	1.247218095049096
GSE220243_broad	GSE89408	OA_tissue_16	synovium	OA	S2	mixed_low	endothelial	0.20226708602225824	407	1.2739727946304713
GSE220243_broad	GSE89408	OA_tissue_16	synovium	OA	S2	mixed_low	fibrochondrocyte_core	0.0	407	1.2739727946304713
GSE220243_broad	GSE89408	OA_tissue_16	synovium	OA	S2	mixed_low	immune_myeloid	0.170542737993892	407	1.2739727946304713
GSE220243_broad	GSE89408	OA_tissue_16	synovium	OA	S2	mixed_low	inflammatory_like	0.10551350223467487	407	1.2739727946304713
GSE220243_broad	GSE89408	OA_tissue_16	synovium	OA	S2	mixed_low	mural_smooth_muscle	0.0796231764424763	407	1.2739727946304713
GSE220243_broad	GSE89408	OA_tissue_16	synovium	OA	S2	mixed_low	outer_fibrous_like	0.15965710530104765	407	1.2739727946304713
GSE220243_broad	GSE89408	OA_tissue_16	synovium	OA	S2	mixed_low	t_nk	0.2823963920056509	407	1.2739727946304713
GSE220243_broad	GSE89408	OA_tissue_17	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.14315636896685402	407	1.2374486291445752
GSE220243_broad	GSE89408	OA_tissue_17	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.030540225911662153	407	1.2374486291445752
GSE220243_broad	GSE89408	OA_tissue_17	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.20478943581903003	407	1.2374486291445752
GSE220243_broad	GSE89408	OA_tissue_17	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.09211565934190052	407	1.2374486291445752
GSE220243_broad	GSE89408	OA_tissue_17	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.07143732265953943	407	1.2374486291445752
GSE220243_broad	GSE89408	OA_tissue_17	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.1757229659626757	407	1.2374486291445752
GSE220243_broad	GSE89408	OA_tissue_17	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.282238021338338	407	1.2374486291445752
GSE220243_broad	GSE89408	OA_tissue_18	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.15415696525059103	407	1.1916046017626378
GSE220243_broad	GSE89408	OA_tissue_18	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.0	407	1.1916046017626378
GSE220243_broad	GSE89408	OA_tissue_18	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.22477670902821267	407	1.1916046017626378
GSE220243_broad	GSE89408	OA_tissue_18	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.10604631085983754	407	1.1916046017626378
GSE220243_broad	GSE89408	OA_tissue_18	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.0487184073842149	407	1.1916046017626378
GSE220243_broad	GSE89408	OA_tissue_18	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.1982569706760809	407	1.1916046017626378
GSE220243_broad	GSE89408	OA_tissue_18	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.26804463680106316	407	1.1916046017626378
GSE220243_broad	GSE89408	OA_tissue_19	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.19228384212581062	407	1.3175004286364338
GSE220243_broad	GSE89408	OA_tissue_19	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.007860319417785245	407	1.3175004286364338
GSE220243_broad	GSE89408	OA_tissue_19	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.19097255652532785	407	1.3175004286364338
GSE220243_broad	GSE89408	OA_tissue_19	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.09676862712344607	407	1.3175004286364338
GSE220243_broad	GSE89408	OA_tissue_19	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.08384321506208453	407	1.3175004286364338
GSE220243_broad	GSE89408	OA_tissue_19	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.15341519654534708	407	1.3175004286364338
GSE220243_broad	GSE89408	OA_tissue_19	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.2748562432001986	407	1.3175004286364338
GSE220243_broad	GSE89408	OA_tissue_20	synovium	OA	S2	mixed_low	endothelial	0.1877190593664268	407	1.2506920150551453
GSE220243_broad	GSE89408	OA_tissue_20	synovium	OA	S2	mixed_low	fibrochondrocyte_core	0.010400866040665554	407	1.2506920150551453
GSE220243_broad	GSE89408	OA_tissue_20	synovium	OA	S2	mixed_low	immune_myeloid	0.19575031508060872	407	1.2506920150551453
GSE220243_broad	GSE89408	OA_tissue_20	synovium	OA	S2	mixed_low	inflammatory_like	0.115024625770596	407	1.2506920150551453
GSE220243_broad	GSE89408	OA_tissue_20	synovium	OA	S2	mixed_low	mural_smooth_muscle	0.08196118822854248	407	1.2506920150551453
GSE220243_broad	GSE89408	OA_tissue_20	synovium	OA	S2	mixed_low	outer_fibrous_like	0.15329755935462894	407	1.2506920150551453
GSE220243_broad	GSE89408	OA_tissue_20	synovium	OA	S2	mixed_low	t_nk	0.2558463861585315	407	1.2506920150551453
GSE220243_broad	GSE89408	OA_tissue_21	synovium	OA	S2	mixed_low	endothelial	0.16067494429202173	407	1.1706156097225808
GSE220243_broad	GSE89408	OA_tissue_21	synovium	OA	S2	mixed_low	fibrochondrocyte_core	0.0	407	1.1706156097225808
GSE220243_broad	GSE89408	OA_tissue_21	synovium	OA	S2	mixed_low	immune_myeloid	0.23164738167040252	407	1.1706156097225808
GSE220243_broad	GSE89408	OA_tissue_21	synovium	OA	S2	mixed_low	inflammatory_like	0.11487912816803898	407	1.1706156097225808
GSE220243_broad	GSE89408	OA_tissue_21	synovium	OA	S2	mixed_low	mural_smooth_muscle	0.05548501835890922	407	1.1706156097225808
GSE220243_broad	GSE89408	OA_tissue_21	synovium	OA	S2	mixed_low	outer_fibrous_like	0.165071042943892	407	1.1706156097225808
GSE220243_broad	GSE89408	OA_tissue_21	synovium	OA	S2	mixed_low	t_nk	0.2722424845667355	407	1.1706156097225808
GSE220243_broad	GSE89408	OA_tissue_22	synovium	OA	S1	ECM_fibrotic_high	endothelial	0.19346445966834042	407	1.2363936740799384
GSE220243_broad	GSE89408	OA_tissue_22	synovium	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.004430470165649996	407	1.2363936740799384
GSE220243_broad	GSE89408	OA_tissue_22	synovium	OA	S1	ECM_fibrotic_high	immune_myeloid	0.19209249003541712	407	1.2363936740799384
GSE220243_broad	GSE89408	OA_tissue_22	synovium	OA	S1	ECM_fibrotic_high	inflammatory_like	0.10679904465653416	407	1.2363936740799384
GSE220243_broad	GSE89408	OA_tissue_22	synovium	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.08734901508361795	407	1.2363936740799384
GSE220243_broad	GSE89408	OA_tissue_22	synovium	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.17030421166820012	407	1.2363936740799384
GSE220243_broad	GSE89408	OA_tissue_22	synovium	OA	S1	ECM_fibrotic_high	t_nk	0.24556030872224038	407	1.2363936740799384
GSE220243_broad	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	endothelial	0.14567688644618454	372	1.0694449258274674
GSE220243_broad	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.09141066739519196	372	1.0694449258274674
GSE220243_broad	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	immune_myeloid	0.15061279602340194	372	1.0694449258274674
GSE220243_broad	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	inflammatory_like	0.14113637051642733	372	1.0694449258274674
GSE220243_broad	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.08424563184589955	372	1.0694449258274674
GSE220243_broad	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.113214419494145	372	1.0694449258274674
GSE220243_broad	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	t_nk	0.2737032282787497	372	1.0694449258274674
GSE220243_broad	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	endothelial	0.15717613829850705	372	1.046365632660406
GSE220243_broad	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.09934000710031356	372	1.046365632660406
GSE220243_broad	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	immune_myeloid	0.14867138595418336	372	1.046365632660406
GSE220243_broad	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	inflammatory_like	0.13402897572748482	372	1.046365632660406
GSE220243_broad	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.07513279137056218	372	1.046365632660406
GSE220243_broad	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.11856921113289427	372	1.046365632660406
GSE220243_broad	GSE169077	GSM5176144	cartilage	OA	S1	ECM_fibrotic_high	t_nk	0.2670814904160549	372	1.046365632660406
GSE220243_broad	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	endothelial	0.16350489138070326	372	1.1689940605358682
GSE220243_broad	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.0823945730417865	372	1.1689940605358682
GSE220243_broad	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	immune_myeloid	0.14274969092079823	372	1.1689940605358682
GSE220243_broad	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	inflammatory_like	0.1352271657299272	372	1.1689940605358682
GSE220243_broad	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.08817307156361326	372	1.1689940605358682
GSE220243_broad	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.11457637542729522	372	1.1689940605358682
GSE220243_broad	GSE169077	GSM5176145	cartilage	OA	S1	ECM_fibrotic_high	t_nk	0.2733742319358764	372	1.1689940605358682
GSE220243_broad	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	endothelial	0.1440730678479312	372	0.9960130459193267
GSE220243_broad	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.10975185008162415	372	0.9960130459193267
GSE220243_broad	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	immune_myeloid	0.146285268454804	372	0.9960130459193267
GSE220243_broad	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	inflammatory_like	0.15469643851485287	372	0.9960130459193267
GSE220243_broad	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.0823109825448961	372	0.9960130459193267
GSE220243_broad	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.10823825419959816	372	0.9960130459193267
GSE220243_broad	GSE169077	GSM5176146	cartilage	OA	S1	ECM_fibrotic_high	t_nk	0.2546441383562937	372	0.9960130459193267
GSE220243_broad	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	endothelial	0.14971817921085553	372	1.0196496715502057
GSE220243_broad	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	fibrochondrocyte_core	0.10723141346555384	372	1.0196496715502057
GSE220243_broad	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	immune_myeloid	0.14414107607716756	372	1.0196496715502057
GSE220243_broad	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	inflammatory_like	0.1430019417065117	372	1.0196496715502057
GSE220243_broad	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	mural_smooth_muscle	0.08500539484871508	372	1.0196496715502057
GSE220243_broad	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	outer_fibrous_like	0.11710702482287899	372	1.0196496715502057
GSE220243_broad	GSE169077	GSM5176147	cartilage	OA	S1	ECM_fibrotic_high	t_nk	0.2537949698683173	372	1.0196496715502057
GSE220243_broad	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	endothelial	0.13935927340691664	372	0.9185806013927197
GSE220243_broad	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	fibrochondrocyte_core	0.13036881304820458	372	0.9185806013927197
GSE220243_broad	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	immune_myeloid	0.13635610159936112	372	0.9185806013927197
GSE220243_broad	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	inflammatory_like	0.1539394492606971	372	0.9185806013927197
GSE220243_broad	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	mural_smooth_muscle	0.07441177476568389	372	0.9185806013927197
GSE220243_broad	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	outer_fibrous_like	0.12018276415241394	372	0.9185806013927197
GSE220243_broad	GSE169077	GSM5176148	cartilage	OA	S2	mixed_low	t_nk	0.24538182376672268	372	0.9185806013927197
HRA001986_chondrocyte	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	Ch_1_CHAD	0.12814149119252202	351	1.1970374267831139
HRA001986_chondrocyte	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	Ch_2_FNDC1	0.0	351	1.1970374267831139
HRA001986_chondrocyte	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	Ch_3_PRG4	0.1545104063373707	351	1.1970374267831139
HRA001986_chondrocyte	GSE169077	GSM5176143	cartilage	OA	S1	ECM_fibrotic_high	Ch_4_CFD	0.1268954028757966	351	1.1970374267831139
