k	program	senescence_score	sasp_score	ecm_remodeling_score	fibrocartilage_score	communication_score	progenitor_interface_score	generic_stress_score	contamination_score	immune_score	mural_score	cycling_score	msp_axis_score	mean_usage	median_usage	q95_usage	dominant_sample	dominant_sample_fraction	dominant_disease_status	dominant_disease_fraction	n_samples_detected	mean_usage_oa	mean_usage_normal	median_usage_oa	median_usage_normal	usage_delta_oa_minus_normal	sample_mean_usage_sd	top_sample_by_mean	top_sample_mean_usage	silhouette	prediction_error	top_genes_20	program_label	candidate_status	analysis_tier	analysis_tier_rank	msp_rank_score
28	23	0.0	0.0	0.0	0.0	0.0	1.578564750209635	0.0	12.568354511316738	1.529890307549317	2.804738544899634	0.0	-14.453607688014246	0.0033506305777868	0.0	0.0142044232919422	MenOA4	0.1411890864949542	normal	0.5958307339525263	14	0.0034720866884089814	0.003662209372836119	0.0	0.0	-0.0001901226844271374	0.0021638765625911875	MenOA3	0.0073385655630640355	0.7988720153128822	140839324.06958038	PECAM1,GIMAP7,EMCN,ACKR1,SOX18,PLVAP,PCAT19,VWF,CCL14,CD93,SELE,MMRN1,ADGRL4,TFF3,STC1,CCL21,RAMP3,CYYR1,BCAM,CALCRL	other_fibrochondrocyte_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-21.020163116662523
30	26	0.0	0.0	0.0	0.0	0.0	1.578564750209635	0.0	12.918354511316737	1.529890307549317	2.804738544899634	0.0	-14.856107688014246	0.0032683135349828	0.0	0.0138454688562998	MenNorm6	0.1408964728871139	normal	0.6065407331400271	14	0.00332843210839119	0.003628841550782856	0.0	0.0	-0.0003004094423916656	0.0021150855619857765	MenOA3	0.007149357982443095	0.7495418567195152	140564113.74093524	PECAM1,GIMAP7,EMCN,ACKR1,SOX18,PLVAP,PCAT19,VWF,CCL14,CD93,SELE,MMRN1,ADGRL4,TFF3,STC1,CCL21,RAMP3,CYYR1,BCAM,CALCRL	other_fibrochondrocyte_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-21.597077889446844
22	19	0.0	0.0	0.0	0.0	0.0	0.6286531841066286	0.0	12.918354511316737	1.529890307549317	2.804738544899634	0.0	-14.856107688014246	0.0037742531427982	0.0	0.015352474837634	MenNorm4	0.1653940615097764	normal	0.6190767818312165	14	0.0036458203595885353	0.004185839940473434	0.0	0.0	-0.0005400195808848984	0.0026009590540209348	MenNorm4	0.008817872421269175	0.7807298872207149	142485302.25937766	PECAM1,GIMAP7,EMCN,ACKR1,SOX18,PLVAP,PCAT19,VWF,CCL14,SELE,CD93,MMRN1,ADGRL4,TFF3,STC1,CCL21,RAMP3,CYYR1,BCAM,CALCRL	other_fibrochondrocyte_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-21.646073066692168
20	17	0.0	0.0	0.0	0.0	0.0	0.6286531841066286	0.0	12.918354511316737	1.529890307549317	2.804738544899634	0.0	-14.856107688014246	0.0037896768413565	0.0	0.0152478442470764	MenNorm4	0.1657456058390705	normal	0.625772377463557	14	0.0035961037386620163	0.0042293853185017645	0.0	0.0	-0.0006332815798397481	0.0026473886777144185	MenNorm4	0.00881689717137085	0.7836638522271612	143105734.46445733	PECAM1,GIMAP7,EMCN,ACKR1,SOX18,PLVAP,PCAT19,CCL14,VWF,SELE,CD93,MMRN1,ADGRL4,TFF3,STC1,CCL21,RAMP3,CYYR1,BCAM,CALCRL	other_fibrochondrocyte_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-21.646776155350757
8	8	1.0691243519392781	0.0	0.3617391140906241	0.0	0.4798087965982188	0.0	0.0	18.521370181298938	2.1088027317140345	0.0	18.521370181298938	-19.29497913176751	0.0024237522051193	0.0	0.009259306688631	MenOA1	0.1431441981310462	normal	0.5563230954193027	14	0.0025599645026395113	0.002317454925037561	0.0	0.000326054175	0.00024250957760195034	0.0009475297521099702	MenOA1	0.004713800621373075	0.7013022166166022	148671761.49681348	ANLN,ASPM,TOP2A,CENPF,CEP55,UBE2C,TPX2,MKI67,PIMREG,CCNB2,BIRC5,DEPDC1,CDK1,DIAPH3,PBK,CENPE,NUSAP1,CDC20,STMN1,TYMS	cycling_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-28.841952618679073
16	13	0.7529321877586527	0.0	0.7117391140906241	0.0	0.0	3.8148220818773018	0.0	18.171370181298936	0.0	18.171370181298936	0.0	-19.49739935700336	0.0151203138911575	0.0	0.0789047709643432	MenNorm6	0.1595890968200919	normal	0.6375362648444457	14	0.01410710479187018	0.017304284787985864	0.0	0.0	-0.0031971799961156844	0.007135083855136642	MenNorm6	0.0344836097644715	0.7744621952155285	144698308.23126858	RGS5,ACTA2,GJA4,TINAGL1,ADGRF5,NR2F2,COX4I2,IGFBP7,MCAM,SYNPO2,PPP1R14A,TAGLN,NOTCH3,COL4A1,COL4A2,ARHGAP15,CD36,HES4,NRXN1,HIGD1B	mural_muscle_contamination	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-28.902262641293014
18	15	0.7529321877586527	0.0	0.7117391140906241	0.0	0.0	3.464822081877302	0.0	18.171370181298936	0.0	18.171370181298936	0.0	-19.49739935700336	0.0129033033946771	0.0	0.0638825520616122	MenNorm6	0.1880944919088356	normal	0.6234251514212386	14	0.012612095285090552	0.014402386851212763	0.0	0.0	-0.001790291566122211	0.006928323266415026	MenNorm6	0.03437809216848525	0.7800992908893756	143785083.70412406	RGS5,ACTA2,GJA4,TINAGL1,ADGRF5,NR2F2,COX4I2,MCAM,PPP1R14A,SYNPO2,IGFBP7,NOTCH3,TAGLN,CD36,ARHGAP15,COL4A2,COL4A1,HES4,NRXN1,HIGD1B	mural_muscle_contamination	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-28.9592734314705
28	25	0.7529321877586527	0.0	0.3617391140906241	0.0	0.4798087965982188	0.0	0.0	18.521370181298938	1.1798903075493172	0.0	18.521370181298938	-19.65860012057523	0.0013880870899642	0.0	0.0056109356715133	MenOA1	0.1483034457262264	OA	0.5158870368305293	14	0.0018502282430200765	0.0011966656724162205	0.0	0.0	0.0006535625706038559	0.0005429717214165138	MenOA1	0.003009524602997682	0.7988720153128822	140839324.06958038	ANLN,ASPM,TOP2A,CENPF,CEP55,UBE2C,TPX2,MKI67,PIMREG,CCNB2,BIRC5,DEPDC1,CDK1,DIAPH3,PBK,CENPE,NUSAP1,CDC20,STMN1,TYMS	cycling_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-29.215892102677152
30	29	0.7529321877586527	0.0	0.3617391140906241	0.0	0.4798087965982188	0.0	0.0	18.521370181298938	1.1798903075493172	0.0	18.521370181298938	-19.65860012057523	0.0014239242885998	0.0	0.0057254269389447	MenOA1	0.1485156914708222	OA	0.5030694809057552	14	0.0018527523604834229	0.0012559430563863802	0.0	0.0	0.0005968093040970427	0.0005528343011891898	MenOA1	0.00308059291588806	0.7495418567195152	140564113.74093524	ANLN,ASPM,TOP2A,CENPF,CEP55,UBE2C,TPX2,MKI67,PIMREG,CCNB2,BIRC5,DEPDC1,CDK1,DIAPH3,PBK,CENPE,NUSAP1,CDC20,STMN1,TYMS	cycling_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-29.216316594166344
28	21	0.7529321877586527	0.31061906245110604	0.7117391140906241	0.0	0.0	3.464822081877302	0.0	18.521370181298938	0.0	18.521370181298938	0.0	-19.635873153919917	0.0073323163761558	0.0	0.0329660554170622	MenNorm6	0.218760034192215	normal	0.6194368941641796	14	0.007205863319928088	0.008186063258438396	0.0	0.0	-0.0009801999385103078	0.00488373924847468	MenNorm6	0.0233367241112405	0.7988720153128822	140839324.06958038	RGS5,ACTA2,GJA4,TINAGL1,ADGRF5,COX4I2,PPP1R14A,SYNPO2,CD36,MCAM,HIGD1B,FHL5,NOTCH3,TAGLN,HES4,IGFBP7,NR2F2,PLN,COL4A2,COL4A1	mural_muscle_contamination	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-29.334078312953814
30	24	0.7529321877586527	0.31061906245110604	0.7117391140906241	0.0	0.0	3.114822081877302	0.0	18.521370181298938	0.0	18.521370181298938	0.0	-19.635873153919917	0.0046002713857643	0.0	0.017981251666913	MenNorm6	0.2201478180530694	normal	0.6433974248367198	14	0.004230811892250598	0.0054207219908882585	0.0	0.0	-0.0011899100986376603	0.0034922437062798427	MenNorm6	0.0156696963425037	0.7495418567195152	140564113.74093524	RGS5,GJA4,ACTA2,TINAGL1,ADGRF5,COX4I2,PPP1R14A,CD36,SYNPO2,MCAM,HIGD1B,FHL5,PLN,TAGLN,NOTCH3,HES4,CARMN,MYH11,COL4A2,NR2F2	mural_muscle_contamination	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-29.336853880675527
22	17	0.7529321877586527	0.0	0.7117391140906241	0.0	0.0	3.8148220818773018	0.0	18.521370181298938	0.0	18.521370181298938	0.0	-19.899899357003356	0.0086960697458128	0.0	0.0401343281531779	MenNorm6	0.2194943525752575	normal	0.6463984780971785	14	0.007836058678930127	0.010082534526104893	0.0	0.0	-0.0022464758471747656	0.005774343360754977	MenNorm6	0.027413385905461753	0.7807298872207149	142485302.25937766	RGS5,GJA4,ACTA2,TINAGL1,ADGRF5,COX4I2,PPP1R14A,SYNPO2,CD36,MCAM,HIGD1B,FHL5,NOTCH3,TAGLN,IGFBP7,NR2F2,HES4,COL4A2,PLN,COL4A1	mural_muscle_contamination	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-29.599573152803337
20	15	0.7529321877586527	0.0	0.7117391140906241	0.0	0.0	3.8148220818773018	0.0	18.521370181298938	0.0	18.521370181298938	0.0	-19.899899357003356	0.0093850277709646	0.0	0.044699507441935	MenNorm6	0.2241013492281239	normal	0.6477535739049947	14	0.008475531945567672	0.010824350899413485	0.0	0.0	-0.002348818953845812	0.006341918926066484	MenNorm6	0.02987249774145185	0.7836638522271612	143105734.46445733	RGS5,ACTA2,GJA4,TINAGL1,ADGRF5,COX4I2,PPP1R14A,SYNPO2,CD36,MCAM,NOTCH3,HIGD1B,TAGLN,FHL5,NR2F2,IGFBP7,HES4,COL4A2,COL4A1,PLN	mural_muscle_contamination	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-29.608787146109073
10	10	0.4029321877586527	0.0	0.0	0.0	0.4798087965982188	0.0	0.0	18.521370181298938	2.1088027317140345	0.0	18.521370181298938	-20.332404456143195	0.0021940769583531	0.0	0.0082673242226529	MenOA1	0.1335883143528085	normal	0.5392194687397706	14	0.0024391293827407613	0.0020528766890156903	0.0	0.00013560344	0.000386252693725071	0.0009343795293975767	MenOA1	0.0040108164779744755	0.7563726184356605	147404826.03554556	ANLN,ASPM,TOP2A,CENPF,CEP55,UBE2C,TPX2,MKI67,PIMREG,CCNB2,BIRC5,DEPDC1,CDK1,DIAPH3,PBK,CENPE,NUSAP1,CDC20,STMN1,TYMS	cycling_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-29.860266175498282
