leiden	rank	gene	score	logfoldchanges	pvals	pvals_adj
8	46	CCN2	46.36909	2.6543987	0.0	0.0
8	47	NAP1L1	46.24454	1.1126349	0.0	0.0
8	48	OIP5-AS1	45.918324	2.7211502	0.0	0.0
8	49	GABPB1-IT1	45.74531	2.8471212	0.0	0.0
8	50	MICOS13	45.633427	2.2628207	0.0	0.0
8	51	NGRN	44.635353	2.0553148	0.0	0.0
8	52	HSP90AB1	44.413326	0.9019965	0.0	0.0
8	53	TGFBR2	44.235283	1.430744	0.0	0.0
8	54	GPX3	43.61138	1.686148	0.0	0.0
8	55	TAF1D	43.53688	1.2737746	0.0	0.0
8	56	TXNIP	43.323772	1.500715	0.0	0.0
8	57	ST6GALNAC6	43.21546	2.589561	0.0	0.0
8	58	DSE	43.20457	1.7392403	0.0	0.0
8	59	MICOS10	43.15999	1.7873845	0.0	0.0
8	60	RPL23	42.899487	0.9467352	0.0	0.0
8	61	GABARAPL1	41.217873	1.4171895	0.0	0.0
8	62	UBE2V1	41.21371	1.97976	0.0	0.0
8	63	XIST	41.20632	1.6254793	0.0	0.0
8	64	NFIL3	41.05727	1.463007	0.0	0.0
8	65	NUPR1	41.030056	1.0213919	0.0	0.0
8	66	YTHDC1	40.718285	1.3485286	0.0	0.0
8	67	EPB41L4A-AS1	40.633568	1.2090421	0.0	0.0
8	68	CZIB	40.586273	2.3429568	0.0	0.0
8	69	RO60	40.5745	2.213823	0.0	0.0
8	70	PLAAT3	40.430794	2.584645	0.0	0.0
8	71	CD302	40.390102	1.6906235	0.0	0.0
8	72	NDUFA13	40.37356	1.1967387	0.0	0.0
8	73	DCXR	39.942238	1.4996929	0.0	0.0
8	74	PAM16	39.63752	2.562612	0.0	0.0
8	75	TLE5	39.60943	1.9821538	0.0	0.0
8	76	ANKHD1	39.60007	1.9014927	0.0	0.0
8	77	MMUT	39.23717	3.3653312	5.472726153638081e-305	1.851234376076655e-302
8	78	PRXL2C	39.207195	2.5279217	9.6963359230177e-310	3.30922093144132e-307
8	79	RPP21	39.0821	2.0507085	2.60356104420675e-310	8.965632194032313e-308
8	80	SNHG3	38.509506	3.0347762	9.443050675311791e-297	2.9830675125051065e-294
8	81	CCNB1IP1	38.50446	1.4554725	6.998689810556128e-304	2.3262427766843256e-301
8	82	PNRC2	38.487988	1.221392	3.599383013791928e-304	1.2068668098173919e-301
8	83	CEBPD	38.455128	1.1766024	3.5369583445035017e-303	1.1654887565543263e-300
8	84	NCL	38.237583	0.9674085	4.147015448823235e-300	1.3548334915881994e-297
8	85	AOPEP	38.20461	1.8911123	3.393398628546521e-299	1.0992310947251035e-296
8	86	DEK	37.991802	1.0336773	8.433654709894601e-297	2.6864001469250932e-294
8	87	C18orf32	37.850376	1.5891453	1.979352098900322e-294	6.201537264620156e-292
8	88	AL627171.2	37.774002	2.091618	4.756261578364147e-292	1.478075955864969e-289
8	89	RBM4	37.683056	1.6586969	9.793797497388057e-292	3.0190170608077506e-289
8	90	RBM27	37.647366	1.7832848	1.2640630227579605e-290	3.8654035985520226e-288
8	91	SNHG17	37.56467	2.7264838	6.808309605300988e-285	1.9715214117653406e-282
8	92	FAXDC2	37.538834	1.7228988	6.793794638326666e-289	2.0610000496460196e-286
8	93	AASS	37.29183	2.2396436	1.4171703320632245e-282	4.0425312517003507e-280
8	94	MRPL38	37.263508	2.4101028	2.6621197851585533e-282	7.537545679103744e-280
8	95	MT1X	37.173058	1.5766753	3.1574867266197145e-283	9.074569371301652e-281
8	96	RPS26	37.041958	0.8511142	3.753013691636393e-280	1.0471182142270765e-277
8	97	BCKDHA	36.919956	2.982463	1.5195036367737256e-274	4.061643846995726e-272
8	98	CHD1	36.8999	1.3831701	9.466884074289938e-281	2.6607513004092543e-278
8	99	SRRM2	36.8394	0.9087785	1.1669485113994235e-279	3.209024453218098e-277
8	100	IL1R1	36.76639	1.3655323	1.0402465786981576e-278	2.8401703731541695e-276
9	1	NME2	106.932014	3.1393163	0.0	0.0
9	2	CCN5	105.37834	5.5112433	0.0	0.0
9	3	EEF1G	100.41319	3.01751	0.0	0.0
9	4	RPL17	97.62681	2.9568832	0.0	0.0
9	5	MICOS10	96.30774	3.215029	0.0	0.0
9	6	CFI	94.591286	3.9833305	0.0	0.0
9	7	CRIP1	92.73194	3.0868258	0.0	0.0
9	8	PLA2G2A	92.45343	4.1459804	0.0	0.0
9	9	SNHG29	92.10188	2.9068677	0.0	0.0
9	10	SEPTIN7	91.84035	2.8937612	0.0	0.0
9	11	GABARAP	91.756325	2.6832042	0.0	0.0
9	12	SNHG5	88.88542	2.8769162	0.0	0.0
9	13	ECRG4	86.280624	3.5054445	0.0	0.0
9	14	CCN2	86.21414	3.5714436	0.0	0.0
9	15	CCDC80	84.9893	2.4942274	0.0	0.0
9	16	SEPTIN2	80.70178	3.1176283	0.0	0.0
9	17	RPS17	78.71676	2.2869747	0.0	0.0
9	18	MAGI2-AS3	78.57053	2.9525723	0.0	0.0
9	19	RNASEK	77.62028	2.3859994	0.0	0.0
9	20	COL14A1	77.073044	3.4021356	0.0	0.0
9	21	PCOLCE	76.63631	2.1589751	0.0	0.0
9	22	LINC01578	76.44239	2.7084923	0.0	0.0
9	23	C1R	76.36839	2.1856034	0.0	0.0
9	24	IGFBP4	76.32273	2.7999732	0.0	0.0
9	25	SCARA5	75.475525	3.5061662	0.0	0.0
9	26	CYP1B1	74.48851	2.7152863	0.0	0.0
9	27	EFEMP1	74.08758	2.824983	0.0	0.0
9	28	ATP6V0C	73.37034	2.6677182	0.0	0.0
9	29	CCN1	73.033394	3.206204	0.0	0.0
9	30	ITGBL1	72.8338	3.2829826	0.0	0.0
9	31	TMSB4X	72.739655	1.9975485	0.0	0.0
9	32	SPARCL1	72.378815	2.9787467	0.0	0.0
9	33	COLEC12	72.3444	2.392763	0.0	0.0
9	34	ANGPTL1	72.05049	2.8707433	0.0	0.0
9	35	GAS5	71.73929	2.4530814	0.0	0.0
9	36	LIMA1	71.08555	2.0816536	0.0	0.0
9	37	PLAC9	69.772095	1.7853569	0.0	0.0
9	38	FGL2	67.93362	3.3812194	0.0	0.0
9	39	TPPP3	67.646866	2.685154	0.0	0.0
9	40	TOMM6	67.29793	2.5333955	0.0	0.0
9	41	S100A4	67.237915	2.022964	0.0	0.0
9	42	FSTL1	66.57886	1.9424783	0.0	0.0
9	43	AK1	66.56693	2.403944	0.0	0.0
9	44	TMEM35B	65.48751	2.930648	0.0	0.0
9	45	TLE5	65.439064	2.827789	0.0	0.0
9	46	SNHG32	65.3666	2.5417705	0.0	0.0
9	47	ITM2B	64.161316	1.0554898	0.0	0.0
9	48	CRISPLD1	63.59937	3.0220041	0.0	0.0
9	49	PRSS23	63.32475	2.594152	0.0	0.0
9	50	RNASE4	62.707104	2.387161	0.0	0.0
9	51	PPIC	62.255226	1.8813792	0.0	0.0
9	52	PDGFD	62.08971	2.898852	0.0	0.0
9	53	SNHG6	61.934334	2.1904736	0.0	0.0
9	54	NDUFA13	61.194305	1.6358548	0.0	0.0
9	55	PDGFRA	60.774017	2.101524	0.0	0.0
9	56	MTRNR2L12	58.973003	1.6472583	0.0	0.0
9	57	APLP2	58.460014	1.592431	0.0	0.0
9	58	RBIS	58.219406	2.3618317	0.0	0.0
9	59	BMERB1	58.172173	3.586942	0.0	0.0
9	60	TIMP3	57.817944	2.1181984	0.0	0.0
9	61	ZNF385B	57.724426	3.318978	0.0	0.0
9	62	PRG4	57.7154	3.4863737	0.0	0.0
9	63	CPQ	57.60209	1.8317097	0.0	0.0
9	64	TFPI	57.470024	2.4987757	0.0	0.0
9	65	PLTP	57.401413	2.3361316	0.0	0.0
9	66	CALD1	57.18461	1.5140649	0.0	0.0
9	67	LAMA4	57.02772	2.4902968	0.0	0.0
9	68	S100A10	56.751232	1.432362	0.0	0.0
9	69	EPB41L2	56.575848	1.628249	0.0	0.0
9	70	HSPH1	56.38959	2.401367	0.0	0.0
9	71	MT-ATP6	56.162243	1.6511502	0.0	0.0
9	72	EIF4A1	56.10856	1.4420286	0.0	0.0
9	73	BASP1	55.987972	2.4462817	0.0	0.0
9	74	TRAPPC5	55.747032	2.3960195	0.0	0.0
9	75	MRPS24	55.61489	2.2154114	0.0	0.0
9	76	CIAO2B	55.44064	2.2490048	0.0	0.0
9	77	MTRNR2L1	55.313442	3.1220925	0.0	0.0
9	78	RPL36A	55.283066	1.4215924	0.0	0.0
9	79	CST3	55.20463	1.1819705	0.0	0.0
9	80	TSHZ2	55.111492	2.5253181	0.0	0.0
9	81	C1S	54.957333	1.5966861	0.0	0.0
9	82	AHR	54.9398	2.689543	0.0	0.0
9	83	MT-CYB	54.924767	1.5845385	0.0	0.0
9	84	MT-ND3	54.621124	1.646115	0.0	0.0
9	85	TMEM196	54.536766	3.6862752	0.0	0.0
9	86	PLAAT4	53.799076	4.1907573	0.0	0.0
9	87	SELENOP	53.48708	1.9202756	0.0	0.0
9	88	COL1A2	53.043583	1.7351718	0.0	0.0
9	89	DAB2	53.02907	1.616585	0.0	0.0
9	90	LMNA	52.64299	1.2960616	0.0	0.0
9	91	MT-CO1	52.487213	1.4701803	0.0	0.0
9	92	TIMP1	52.36358	1.1973722	0.0	0.0
9	93	FGF10	52.204086	3.4541564	0.0	0.0
9	94	CREB5	51.554718	1.9689004	0.0	0.0
9	95	TMEM100	51.32483	2.3728402	0.0	0.0
9	96	TXNDC5	51.32154	2.71636	0.0	0.0
9	97	FYN	51.300293	2.1650891	0.0	0.0
9	98	ANXA2	51.14198	1.112773	0.0	0.0
9	99	ARL4D	51.01197	1.9515926	0.0	0.0
9	100	LGALS3BP	50.717587	2.6376808	0.0	0.0
10	1	TAGLN	198.64622	6.8998413	0.0	0.0
10	2	MYL9	138.4187	4.925849	0.0	0.0
10	3	NR2F2	132.55618	4.9313455	0.0	0.0
10	4	ACTA2	131.09818	7.6585174	0.0	0.0
10	5	RGS5	128.01256	8.543849	0.0	0.0
10	6	CALD1	126.95779	3.3772478	0.0	0.0
10	7	TINAGL1	119.82426	6.931975	0.0	0.0
10	8	SPARCL1	116.72994	4.332335	0.0	0.0
10	9	IGFBP7	109.77387	3.6576872	0.0	0.0
10	10	TPM2	101.068726	3.3876636	0.0	0.0
10	11	MCAM	99.833176	6.2515497	0.0	0.0
10	12	PPP1R14A	96.69388	7.3412347	0.0	0.0
10	13	CPE	94.729996	5.5125666	0.0	0.0
10	14	C11orf96	92.56523	3.9807405	0.0	0.0
10	15	TPM1	92.204575	3.38926	0.0	0.0
10	16	NOTCH3	89.304955	5.9667797	0.0	0.0
10	17	COL18A1	88.88548	4.0760236	0.0	0.0
10	18	SYNPO2	87.30501	6.0051403	0.0	0.0
10	19	FILIP1L	86.39443	3.8833096	0.0	0.0
10	20	MAP1B	84.856735	3.7362437	0.0	0.0
10	21	LMOD1	78.05419	6.2331815	0.0	0.0
10	22	A2M	77.898155	2.8376338	0.0	0.0
10	23	GJA4	77.83664	7.469041	0.0	0.0
10	24	MYLK	77.46611	4.699256	0.0	0.0
10	25	HES4	76.231155	5.7593546	0.0	0.0
10	26	EPS8	75.53609	2.5023742	0.0	0.0
10	27	PPP1R12A	72.42959	2.681766	0.0	0.0
10	28	ADAMTS1	71.89737	3.3416233	0.0	0.0
10	29	COL4A2	71.135895	3.7999773	0.0	0.0
10	30	LPP	70.68855	2.7701397	0.0	0.0
10	31	STEAP4	70.39446	3.8955889	0.0	0.0
10	32	PTMA	68.294655	1.1523465	0.0	0.0
10	33	ADIRF	67.96039	1.9779853	0.0	0.0
10	34	PDE5A	66.42418	4.468767	0.0	0.0
10	35	KCNE4	65.41153	3.864589	0.0	0.0
10	36	ID4	64.939064	2.8135555	0.0	0.0
10	37	COL4A1	64.56634	3.721634	0.0	0.0
10	38	COX4I2	63.828285	7.3529816	0.0	0.0
10	39	ARHGDIB	61.737225	3.614646	0.0	0.0
10	40	MYH11	61.64595	7.088652	0.0	0.0
10	41	RBPMS	61.507637	3.3028378	0.0	0.0
10	42	IGFBP2	60.609505	4.19042	0.0	0.0
10	43	MYH9	60.358192	2.4733064	0.0	0.0
10	44	PDLIM1	60.119537	2.8054218	0.0	0.0
10	45	CAV1	59.73219	1.6940707	0.0	0.0
10	46	LGI4	59.049408	5.0438156	0.0	0.0
10	47	PAWR	58.592495	4.52718	0.0	0.0
10	48	GUCY1A1	58.456238	4.7260146	0.0	0.0
10	49	RCAN2	58.39966	4.7666545	0.0	0.0
10	50	BST2	57.704575	3.1990988	0.0	0.0
10	51	CHCHD10	57.62042	2.2682993	0.0	0.0
10	52	ADGRF5	57.385223	5.2453814	0.0	0.0
10	53	JAG1	57.331142	3.261032	0.0	0.0
10	54	TPM4	57.18479	1.9497551	0.0	0.0
10	55	EPAS1	57.10156	2.5303898	0.0	0.0
10	56	ABCC9	57.077293	4.7081637	0.0	0.0
10	57	MRVI1	56.99568	6.908979	0.0	0.0
10	58	PLN	56.739426	7.459871	0.0	0.0
10	59	FHL5	55.88188	8.005033	0.0	0.0
10	60	CSRP1	54.764698	2.1869407	0.0	0.0
10	61	PALLD	54.506634	2.320304	0.0	0.0
10	62	PDGFRB	54.171497	2.3870497	0.0	0.0
10	63	GGT5	54.09707	3.3371747	0.0	0.0
10	64	INPP4B	53.742176	4.7758555	0.0	0.0
10	65	KCNJ8	53.613388	5.716679	0.0	0.0
10	66	ITGA7	53.51526	6.422383	0.0	0.0
10	67	GUCY1B1	53.331837	4.954524	0.0	0.0
10	68	MYO1B	53.228275	2.8541906	0.0	0.0
10	69	MTRNR2L12	53.198418	1.8596125	0.0	0.0
10	70	EDNRA	52.432262	5.8866916	0.0	0.0
10	71	C1QTNF1	52.410934	3.3586233	0.0	0.0
10	72	VCL	52.122917	2.5196624	0.0	0.0
10	73	ZEB2	52.00423	2.270738	0.0	0.0
10	74	ITGB1	51.98513	1.5826432	0.0	0.0
10	75	TBX2	51.81204	6.638037	0.0	0.0
10	76	FABP4	51.677216	5.267219	0.0	0.0
10	77	CYTOR	51.65717	2.6753302	0.0	0.0
10	78	CCDC102B	51.506985	5.150308	0.0	0.0
10	79	FLNA	51.351017	2.419498	0.0	0.0
10	80	TMSB4X	50.529785	1.623948	0.0	0.0
10	81	NEXN	50.02908	3.784379	0.0	0.0
10	82	CARMN	50.020424	6.8073225	0.0	0.0
10	83	STOM	49.75498	1.9113517	0.0	0.0
10	84	THY1	49.708416	2.7927876	0.0	0.0
10	85	CSRP2	49.660255	3.9133596	0.0	0.0
10	86	CNN1	49.53267	6.3392396	0.0	0.0
10	87	FAM162B	49.130848	6.276589	0.0	0.0
10	88	MT-CO3	49.101097	1.6947746	0.0	0.0
10	89	RRAD	49.085346	2.9780338	0.0	0.0
10	90	EBF2	48.908577	4.7186365	0.0	0.0
10	91	PPP1R12B	48.855717	3.8890333	0.0	0.0
10	92	HSPB1	48.792965	1.7018006	0.0	0.0
10	93	LHFPL6	48.28122	1.7042584	0.0	0.0
10	94	INAFM1	48.21591	2.9260201	0.0	0.0
10	95	MYL6	48.20961	1.2259054	0.0	0.0
10	96	TFPI	48.001404	2.540939	0.0	0.0
10	97	NRARP	47.760418	4.9361863	0.0	0.0
10	98	APOE	47.68812	3.2277634	0.0	0.0
10	99	RNF152	47.579056	4.2208285	0.0	0.0
10	100	MT-CO1	47.389957	1.6067159	0.0	0.0
11	1	SRGN	53.781273	5.6010194	0.0	0.0
11	2	PTPRC	44.198452	6.922545	2.6694471240800678e-241	3.779146180401352e-238
11	3	CD52	40.177322	9.171678	5.002442182297173e-208	4.780333749403179e-205
11	4	B2M	35.624096	1.7624352	1.155544384330308e-211	1.1623560143853077e-208
11	5	CXCR4	32.66541	7.2629833	3.7423817870303743e-159	2.0435543061064147e-156
11	6	CD37	32.354374	5.9673605	4.079009773835373e-159	2.1960009802124407e-156
11	7	ARHGDIB	32.044666	4.1901584	6.129251560334705e-165	3.5497653279126326e-162
11	8	CD48	30.588774	8.639701	4.5924000933996774e-144	1.867445757128822e-141
11	9	LCP1	29.604849	5.7232156	1.6026706783470704e-140	6.187927677690748e-138
11	10	IL7R	28.92435	9.739476	1.1908220401737157e-132	3.85745607318645e-130
11	11	IL32	28.844275	4.6201	2.0392566944118924e-136	7.151242925431208e-134
11	12	RPS29	28.800034	1.6949605	2.2902022210438165e-150	9.947805647406686e-148
11	13	STK17B	28.553028	4.3275495	3.945378083816124e-135	1.3345852378388278e-132
11	14	CD69	28.415747	9.314545	2.8690995985014872e-129	8.501431244427972e-127
11	15	CD2	27.587557	10.018737	1.1996735446974761e-123	3.1844667758691894e-121
11	16	SAMSN1	27.506762	7.663419	1.4579437284469342e-123	3.843340763872801e-121
11	17	STK4	26.692223	3.900109	4.5667246676363596e-122	1.1874726782022599e-119
11	18	HCST	26.135746	5.879192	1.4644127995287537e-115	3.413153344462627e-113
11	19	CD3D	26.052326	10.458194	2.0258773093734025e-113	4.450410015717755e-111
11	20	TMSB4X	25.997643	2.1279137	3.04507984162241e-127	8.55846557839522e-125
11	21	ALOX5AP	25.446787	5.169456	3.2869499299099753e-112	7.138657620504482e-110
11	22	RAC2	25.35081	7.312407	3.8222246812757456e-109	7.771314692398091e-107
11	23	CCL5	25.051552	8.696036	6.655273962927889e-107	1.3389010103102928e-104
11	24	LAPTM5	24.7905	3.9996614	1.1426358234721971e-110	2.440006241139735e-108
11	25	RPL28	24.565111	1.1601746	5.488849063995771e-114	1.2198009687335718e-111
11	26	TRBC2	24.363596	10.134507	2.6139139057288512e-102	4.757821196789505e-100
11	27	ARL4C	24.184221	4.18079	3.8600571865116523e-104	7.52789928047048e-102
11	28	TRAC	24.153687	7.6799374	4.023358627991208e-101	7.152970241690044e-99
11	29	GPR183	23.41468	5.0260553	3.1982489489553686e-98	5.315211644559566e-96
11	30	CYTIP	23.341188	6.545686	3.4915618685161873e-96	5.631285268445685e-94
11	31	TMSB10	23.052979	1.8575642	6.849916166675116e-104	1.3223797755302505e-101
11	32	CD3E	22.741333	10.440047	8.563819380089715e-92	1.2214307163602585e-89
11	33	CD53	22.681164	5.376376	1.2830980159518806e-92	1.9083711502624392e-90
11	34	CREM	22.353762	3.3001986	4.924192888023922e-92	7.102730149125525e-90
11	35	RUNX3	21.791739	6.7487254	5.273685862181911e-86	6.697055428439913e-84
11	36	IKZF1	21.782398	6.2200003	3.650281887747228e-86	4.650945829241668e-84
11	37	FAM107B	21.674112	2.8267663	8.484645756087657e-89	1.1379547346691038e-86
11	38	RHOH	21.577515	9.497614	2.073345390538316e-84	2.564775217085327e-82
11	39	TNFAIP3	21.504696	3.9479663	2.340598091049227e-86	2.9922080746577146e-84
11	40	DUSP2	21.320107	4.454354	4.362046642190651e-84	5.326992678948735e-82
11	41	CD3G	20.970545	10.421726	1.4071907093153076e-80	1.5866801673412485e-78
11	42	CST7	20.756083	9.669314	2.9587361317245774e-79	3.249848560317248e-77
11	43	GMFG	20.224594	3.8648756	6.361401107716942e-78	6.698572890946898e-76
11	44	CDC42SE2	20.079077	3.5150218	9.407561518007297e-77	9.718773823359755e-75
11	45	CORO1A	19.859045	5.6312246	3.271092626048632e-74	3.1815329399003283e-72
11	46	LTB	19.742027	7.9081497	4.6287401509598956e-73	4.4121936042466594e-71
11	47	GPR65	19.431744	7.29339	3.0647060838598496e-71	2.802519745202366e-69
11	48	EVI2B	19.354053	4.7509384	1.3859178591326062e-71	1.2765138372887888e-69
11	49	SMAP2	19.21787	3.633842	2.9557300198041873e-71	2.7093483040046823e-69
11	50	LEPROTL1	18.914246	2.931974	8.830279817530336e-70	7.941849782241873e-68
11	51	STMN1	18.8678	3.226226	1.3147185704197603e-69	1.1714173108560589e-67
11	52	BCL11B	18.822947	9.969157	1.8965936741702445e-67	1.596814903116375e-65
11	53	RPS15A	18.816263	0.9268062	2.340736131058714e-72	2.1875867450755084e-70
11	54	GZMA	18.600904	10.417974	4.052948967830144e-66	3.234236353785792e-64
11	55	TRBC1	18.520466	10.368889	1.213638048369239e-65	9.545288222400368e-64
11	56	CLEC2B	18.502352	3.7306042	5.2017419835839003e-67	4.285159171993772e-65
11	57	REL	18.419304	2.6617937	3.050599199241602e-67	2.5404379911069932e-65
11	58	RPLP2	18.226711	0.8827117	3.710028120741421e-68	3.1583989952610264e-66
11	59	BIRC3	18.188738	3.416352	3.824666353095849e-65	2.971423713023084e-63
11	60	MALAT1	18.186342	0.74521667	3.6163410619040772e-68	3.085513856031729e-66
11	61	SPOCK2	17.858864	6.6098027	6.898475964624957e-62	5.051481710188206e-60
11	62	ITGA4	17.699594	6.1535707	5.273007302248026e-61	3.73943285939014e-59
11	63	KLRB1	17.660501	10.111699	1.3309644632016694e-60	9.334823053471672e-59
11	64	FYB1	17.637894	4.030127	2.444865914557105e-61	1.7500478411616252e-59
11	65	EML4	17.268663	3.3531168	2.2334156209876473e-59	1.5299297257460902e-57
11	66	RPS27	17.227186	0.875646	2.1920364409918395e-61	1.5749699421141368e-59
11	67	RPS28	17.207346	0.8112119	1.3817504770093376e-61	9.984126698148379e-60
11	68	RPL39	17.16887	0.9104901	2.204796594386281e-61	1.5811659479140938e-59
11	69	CRYBG1	17.161663	4.9373507	4.379573806986201e-58	2.926657853116094e-56
11	70	IL2RG	17.034279	7.0900893	4.50684187419076e-57	2.895286114270044e-55
11	71	PPP2R5C	16.871088	2.3437865	1.0666332498327888e-57	7.01738198650749e-56
11	72	SYTL3	16.814093	4.640171	4.120841431204646e-56	2.5822138174814162e-54
11	73	GZMK	16.749298	9.783816	2.1738146112827392e-55	1.3294702352267427e-53
11	74	RGS1	16.731882	4.774866	6.218399186643695e-56	3.883857688076284e-54
11	75	EZR	16.583973	1.90614	1.3311243126278744e-56	8.382355144297836e-55
11	76	RPLP1	16.53575	0.68358946	2.8349046504484333e-57	1.8397520434421205e-55
11	77	HSPA8	16.510448	1.3778371	5.358392468238784e-57	3.435656551248749e-55
11	78	GPSM3	16.334845	4.7921667	1.8385504600128475e-53	1.0664150650004717e-51
11	79	ACAP1	16.281973	3.625081	2.024920888607355e-53	1.1709618161290099e-51
11	80	NKG7	16.1408	10.051524	5.4471388779001276e-52	3.0395830141438612e-50
11	81	MBP	16.014404	2.7528608	1.7328027539770393e-52	9.841701704014615e-51
11	82	CYBA	15.949295	1.5656477	2.3738698284643115e-53	1.3706767420425957e-51
11	83	RPL27A	15.900942	1.103331	1.9933498167537198e-53	1.154451566599912e-51
11	84	HLA-B	15.883744	1.3526853	6.001437444477428e-53	3.439264540895131e-51
11	85	VAMP8	15.844803	3.0461836	9.267554063721625e-52	5.133956326546311e-50
11	86	CPA3	15.833016	8.8488455	2.5934072496909947e-50	1.394239081746675e-48
11	87	CTSW	15.787301	6.9933376	4.091204142908411e-50	2.168962373904731e-48
11	88	PTMA	15.782664	0.79947484	1.1689985272690993e-52	6.64937495629971e-51
11	89	YWHAZ	15.728483	1.3815985	6.0598481915647406e-52	3.3716395527564864e-50
11	90	TPSAB1	15.652293	9.309394	2.537373788652669e-49	1.3249805423150221e-47
11	91	ETS1	15.51395	2.0225048	3.602844365737676e-50	1.915370278664213e-48
11	92	RPS3	15.376772	0.78069216	2.9704568283474347e-50	1.5902344790861674e-48
11	93	ZNF331	15.30794	2.345635	1.1440733350903765e-48	5.862072273524738e-47
11	94	TPSB2	15.289944	8.1301985	2.2109762341930085e-47	1.1018560048995248e-45
11	95	HPGD	15.285492	5.6611667	1.871174291855478e-47	9.349511912664548e-46
11	96	MT-CO1	15.239343	1.3420796	1.4555828911840001e-49	7.632126259618274e-48
11	97	FNBP1	15.152252	2.4303498	1.043499702820647e-47	5.283010945777008e-46
11	98	PTPN7	15.14762	7.3284774	1.2244262767888532e-46	5.924363291642674e-45
11	99	ZFP36L2	15.141122	1.4857666	8.852547910095045e-49	4.548115474670337e-47
11	100	TGFB1	15.082345	1.9801335	1.3751797430402225e-47	6.934679485220245e-46
12	1	CD74	188.7922	7.7213573	0.0	0.0
12	2	TYROBP	181.34465	9.634914	0.0	0.0
12	3	AIF1	156.77365	10.764857	0.0	0.0
12	4	HLA-DRA	144.67467	8.301661	0.0	0.0
12	5	HLA-DRB1	137.58054	7.0070076	0.0	0.0
12	6	FCER1G	134.67447	8.83931	0.0	0.0
12	7	CTSS	130.26682	6.952169	0.0	0.0
12	8	LAPTM5	120.10617	6.8567395	0.0	0.0
12	9	MS4A6A	120.10326	10.710709	0.0	0.0
12	10	C1QA	118.576256	10.666775	0.0	0.0
12	11	HLA-DPA1	111.27413	6.4798837	0.0	0.0
12	12	C1QC	106.76561	10.750695	0.0	0.0
12	13	RNASE1	105.70874	8.137051	0.0	0.0
12	14	C1QB	99.90592	10.599527	0.0	0.0
12	15	VAMP8	99.38759	6.421265	0.0	0.0
12	16	HLA-DPB1	98.46227	5.259087	0.0	0.0
12	17	CYBB	93.29163	10.891884	0.0	0.0
12	18	LYZ	92.9369	10.206105	0.0	0.0
12	19	HLA-DRB5	88.28433	6.313343	0.0	0.0
12	20	HLA-DMA	86.90846	5.8153367	0.0	0.0
12	21	CYBA	86.07495	3.2136543	0.0	0.0
12	22	FOLR2	85.54177	10.508082	0.0	0.0
12	23	CTSZ	84.90346	3.7050798	0.0	0.0
12	24	VSIG4	84.66539	10.774913	0.0	0.0
12	25	MS4A7	81.41972	10.3648815	0.0	0.0
12	26	PTPRC	80.02517	6.8701577	0.0	0.0
12	27	FCGR2A	79.91971	7.7623134	0.0	0.0
12	28	ALOX5AP	79.64422	7.609791	0.0	0.0
12	29	CTSB	78.19757	3.2740953	0.0	0.0
12	30	CD163	78.12967	10.452887	0.0	0.0
12	31	TMSB4X	77.96882	2.913543	0.0	0.0
12	32	HLA-DQB1	77.279785	5.6752315	0.0	0.0
12	33	HLA-DQA1	76.22144	8.617256	0.0	0.0
12	34	SPI1	76.01279	8.338359	0.0	0.0
12	35	MRC1	75.45333	9.857592	0.0	0.0
12	36	CD68	74.74963	3.5960855	0.0	0.0
12	37	TMSB10	73.45963	2.570069	0.0	0.0
12	38	FTL	72.171616	2.2293375	0.0	0.0
12	39	CSF1R	71.17442	10.19189	0.0	0.0
12	40	MSR1	70.61184	10.239888	0.0	0.0
12	41	MARCO	69.65036	10.386933	0.0	0.0
12	42	SRGN	69.068	4.187832	0.0	0.0
12	43	ARHGAP18	68.91446	5.1426992	0.0	0.0
12	44	LILRB5	66.8563	10.06402	0.0	0.0
12	45	ITGB2	66.8481	7.060358	0.0	0.0
12	46	LCP1	66.23922	7.0409775	0.0	0.0
12	47	FTH1	66.17133	1.8901767	0.0	0.0
12	48	CD14	66.08318	3.6288204	0.0	0.0
12	49	CPVL	65.03399	6.862394	0.0	0.0
12	50	EMB	64.97615	8.345012	0.0	0.0
12	51	GRN	64.68858	3.0264378	0.0	0.0
12	52	STAB1	64.046906	7.6448636	0.0	0.0
12	53	TGFBI	62.78569	3.4428692	0.0	0.0
12	54	FCGR2B	61.79102	9.9977665	0.0	0.0
12	55	KCTD12	61.33065	3.1114483	0.0	0.0
12	56	PLEK	61.107998	9.137205	0.0	0.0
12	57	LYVE1	60.894096	7.8368545	0.0	0.0
12	58	SELENOP	60.719917	3.7271087	0.0	0.0
12	59	HLA-DMB	60.307934	7.8115907	0.0	0.0
12	60	FPR3	60.150063	10.682528	0.0	0.0
12	61	ARHGDIB	59.702736	3.7694902	0.0	0.0
12	62	LST1	58.957294	8.839199	0.0	0.0
12	63	CD37	58.5552	6.187116	0.0	0.0
12	64	CD53	58.52158	6.991403	0.0	0.0
12	65	TPM3	58.29331	2.3231258	0.0	0.0
12	66	RNASET2	56.92054	3.318247	0.0	0.0
12	67	CD84	56.88202	8.663247	0.0	0.0
12	68	GMFG	56.782883	4.6548953	0.0	0.0
12	69	IQGAP2	56.739006	7.4663324	0.0	0.0
12	70	ITGAM	55.718613	8.90007	0.0	0.0
