fibro_leiden	rank	gene	score	logfoldchanges	pvals	pvals_adj
6	80	METTL7A	33.473354	1.7141646	5.910804535329291e-226	1.9477120048140242e-223
6	81	IFI16	33.26354	1.4442127	7.581865024498423e-224	2.4770017837301516e-221
6	82	PRXL2C	33.1937	2.8787556	1.315636597436465e-216	3.9288197890946435e-214
6	83	EBF1	33.10293	1.9298319	1.0355326583335e-220	3.192112930011267e-218
6	84	HSP90AB1	33.091534	0.9097148	6.426642635924993e-222	2.030181719963611e-219
6	85	RPL23	33.073483	0.9776023	6.021753359867703e-221	1.8866844297342877e-218
6	86	SASH1	33.052486	1.5861976	6.92949923507055e-221	2.153440477734445e-218
6	87	DDX39B	33.038864	1.7973983	2.739668984523115e-220	8.311198989239011e-218
6	88	AL627171.2	32.8925	2.4378285	7.636307306166899e-216	2.2453093113147964e-213
6	89	AKAP12	32.71675	2.526059	1.2268090836720634e-212	3.4735963269837744e-210
6	90	NCOA7	32.712498	1.7126138	3.7277063077563365e-216	1.1045569450207612e-213
6	91	RPS20	32.695076	0.8889046	6.956851757327515e-215	2.0145356179703554e-212
6	92	TGFBR2	32.508194	1.3544374	9.650664992633948e-215	2.7735866066048127e-212
6	93	CYP1B1	32.407394	1.9336787	1.3398484419267872e-212	3.765762267956582e-210
6	94	PNRC2	32.17858	1.319432	9.319318687053242e-211	2.6001579379118475e-208
6	95	FKBP5	31.752094	1.6143078	4.7636099058722785e-205	1.3006016074432997e-202
6	96	MICOS10	31.731613	1.7660117	1.9139525707163815e-205	5.263231875040501e-203
6	97	DDX3X	31.675198	1.2049851	9.016722152462759e-205	2.4443630323101876e-202
6	98	ANKHD1	31.66341	2.0004997	1.4903867508731017e-202	3.956148830928711e-200
6	99	NDUFA13	31.608719	1.2296748	9.087092962054333e-204	2.4289863033675864e-201
6	100	LINC-PINT	31.455954	2.529105	2.174310983557333e-198	5.577910270838624e-196
6	101	CREBRF	31.44	1.4373882	9.79812828845886e-202	2.5652305184798047e-199
6	102	FOSB	31.388163	1.3686161	2.3398049033103854e-201	6.084129430213345e-199
6	103	MICOS13	31.187544	2.1066084	3.4360344058541905e-197	8.755931941958039e-195
6	104	MT-ND4	31.006989	1.1014402	6.122010424445091e-193	1.4904950730190392e-190
6	105	CHD1	30.954096	1.5251746	1.5779991380893478e-195	3.942316278060603e-193
6	106	CZIB	30.935797	2.3528826	5.818833225748751e-193	1.425763341160386e-190
6	107	ABLIM1	30.767931	1.9727826	3.3576891566877133e-192	8.123057615520958e-190
6	108	MT-ND1	30.750698	1.1646011	8.46763256315308e-192	2.0356401704022852e-189
6	109	RO60	30.502092	2.249552	1.749443274973971e-188	4.153460853577955e-186
6	110	GABPB1-IT1	30.414778	2.5235066	1.9440583160572163e-186	4.3970227853829014e-184
6	111	PLEKHH2	30.391932	1.8098823	5.7146066400430097e-188	1.3483649642531112e-185
6	112	CERT1	30.276651	2.7485197	8.821793494265945e-184	1.949157424998968e-181
6	113	AKR1C1	30.207876	1.7458016	1.1820523506037007e-186	2.7055550329027457e-184
6	114	GALNT15	30.175903	1.5153099	3.36903785441232e-187	7.852323350430275e-185
6	115	JAK1	30.132574	1.2485378	1.0817741655551624e-186	2.490947933986779e-184
6	116	MEDAG	30.04594	1.6187447	3.1094323994423213e-185	6.950581522589666e-183
6	117	HLA-E	29.992374	0.98121125	7.552527792664217e-185	1.6784175717837036e-182
6	118	ST6GALNAC6	29.988567	2.4073231	6.883176468801204e-182	1.4949007803605523e-179
6	119	MT-CO1	29.913843	1.1585214	7.021757349055926e-181	1.5163822198322807e-178
6	120	DIPK2A	29.846916	2.5940182	1.027153228808623e-179	2.1691660230928624e-177
7	1	CCN5	119.17279	6.1290536	0.0	0.0
7	2	COL14A1	113.9984	4.4628205	0.0	0.0
7	3	NME2	88.83611	3.1542757	0.0	0.0
7	4	RPL17	88.2206	3.1500309	0.0	0.0
7	5	SEPTIN7	84.689224	3.114193	0.0	0.0
7	6	EEF1G	83.6308	3.0507143	0.0	0.0
7	7	SNHG5	77.04538	3.0148563	0.0	0.0
7	8	CCN1	76.49884	3.7193499	0.0	0.0
7	9	GABARAP	74.915504	2.6689339	0.0	0.0
7	10	CCN2	74.00169	3.7222044	0.0	0.0
7	11	SNHG29	73.927605	2.8690898	0.0	0.0
7	12	SERPINF1	71.66607	3.165084	0.0	0.0
7	13	RPS17	70.97027	2.4521174	0.0	0.0
7	14	MICOS10	68.03513	2.8836439	0.0	0.0
7	15	C1R	67.363625	2.233519	0.0	0.0
7	16	IGFBP4	66.97297	3.1489422	0.0	0.0
7	17	CXCL12	66.73422	3.7567806	0.0	0.0
7	18	TMSB4X	66.67522	2.161278	0.0	0.0
7	19	CRIP1	66.4606	2.7554789	0.0	0.0
7	20	AHR	65.61245	3.855417	0.0	0.0
7	21	RNASEK	64.842224	2.4432225	0.0	0.0
7	22	SEPTIN2	64.786964	3.1320872	0.0	0.0
7	23	VCAN	64.32214	2.494865	0.0	0.0
7	24	MMP2	63.84336	2.8486683	0.0	0.0
7	25	GAS5	63.828762	2.615056	0.0	0.0
7	26	THY1	63.674023	3.1587186	0.0	0.0
7	27	TMSB10	63.075012	1.8245343	0.0	0.0
7	28	PRSS23	62.835766	2.9894118	0.0	0.0
7	29	HSPH1	62.7741	3.1033535	0.0	0.0
7	30	ANGPTL1	62.673965	2.9795623	0.0	0.0
7	31	CST3	61.290462	1.4658545	0.0	0.0
7	32	MTRNR2L12	60.680717	1.9956543	0.0	0.0
7	33	EFEMP1	60.468502	2.7351272	0.0	0.0
7	34	ATP6V0C	60.43083	2.7006428	0.0	0.0
7	35	FSTL1	60.16134	2.0683503	0.0	0.0
7	36	PLA2G2A	59.66016	3.5250862	0.0	0.0
7	37	SNHG32	59.305454	2.7789724	0.0	0.0
7	38	TLE5	59.022873	3.1019223	0.0	0.0
7	39	LINC01578	58.798424	2.5833979	0.0	0.0
7	40	SELENOP	58.745594	2.4021134	0.0	0.0
7	41	CCDC80	58.443233	2.1772647	0.0	0.0
7	42	IGF1	58.320724	3.54664	0.0	0.0
7	43	PCOLCE	57.835262	1.9541328	0.0	0.0
7	44	CRISPLD1	57.58923	3.0624018	0.0	0.0
7	45	COL1A1	57.515083	2.6047094	0.0	0.0
7	46	CYP1B1	56.306522	2.5411103	0.0	0.0
7	47	COL6A1	56.094364	1.6809175	0.0	0.0
7	48	RNASE4	56.054398	2.4600074	0.0	0.0
7	49	EPHX1	55.924744	2.5078173	0.0	0.0
7	50	TMEM35B	55.885212	2.989451	0.0	0.0
7	51	HSP90AA1	55.737473	1.5430391	0.0	0.0
7	52	PLPP1	55.42378	2.400062	0.0	0.0
7	53	MT-ATP6	55.2209	1.840701	0.0	0.0
7	54	COL1A2	55.170685	2.0210707	0.0	0.0
7	55	FGL2	54.571335	3.2180533	0.0	0.0
7	56	DNAJB1	53.949417	2.0149553	0.0	0.0
7	57	LIMA1	53.868935	1.9284152	0.0	0.0
7	58	PLAC9	53.73801	1.6204103	0.0	0.0
7	59	CALD1	53.59819	1.6043272	0.0	0.0
7	60	COL6A2	53.564037	1.4779574	0.0	0.0
7	61	C1S	53.24978	1.7386924	0.0	0.0
7	62	DPT	53.224506	2.1837273	0.0	0.0
7	63	MT-ND3	53.15439	1.8437072	0.0	0.0
7	64	PDGFRA	52.53013	2.0821953	0.0	0.0
7	65	BASP1	52.410515	2.5860305	0.0	0.0
7	66	RPL36A	52.40936	1.5838834	0.0	0.0
7	67	FILIP1L	52.189568	2.8878024	0.0	0.0
7	68	EIF4A1	51.980278	1.5852479	0.0	0.0
7	69	ZFP36L1	51.93911	1.7710912	0.0	0.0
7	70	PPP1R15A	51.819576	1.8817455	0.0	0.0
7	71	LMNA	51.493317	1.5156425	0.0	0.0
7	72	PLTP	51.480057	2.4861658	0.0	0.0
7	73	ECRG4	51.399883	2.63044	0.0	0.0
7	74	ZFP36L2	51.0065	1.7757049	0.0	0.0
7	75	CFI	50.92289	2.965035	0.0	0.0
7	76	SEPTIN11	50.392742	2.9611452	0.0	0.0
7	77	TSHZ2	50.17771	2.7805395	0.0	0.0
7	78	MAGI2-AS3	50.07513	2.3597898	0.0	0.0
7	79	MTRNR2L1	49.572536	3.4753187	0.0	0.0
7	80	MT-CYB	49.479183	1.6572886	0.0	0.0
7	81	KCTD12	48.95862	2.3430283	0.0	0.0
7	82	MT-CO1	48.677284	1.5949365	0.0	0.0
7	83	TOMM6	48.643757	2.300574	0.0	0.0
7	84	PLAAT4	48.632095	4.4307814	0.0	0.0
7	85	SFRP1	48.382496	3.1814497	0.0	0.0
7	86	MT-ND1	48.361153	1.5168773	0.0	0.0
7	87	NDUFA13	48.249268	1.5604361	0.0	0.0
7	88	GPNMB	47.99018	1.9672784	0.0	0.0
7	89	S100A4	47.921867	1.7348324	0.0	0.0
7	90	CFH	47.692955	1.9483501	0.0	0.0
7	91	GSN	47.629887	1.6409692	0.0	0.0
7	92	HELLPAR	47.022938	5.530983	0.0	0.0
7	93	SNHG6	46.80145	2.0686486	0.0	0.0
7	94	HLA-DRB1	46.582165	3.5228798	0.0	0.0
7	95	MT-ND2	46.496586	1.3601806	0.0	0.0
7	96	EBF1	46.41538	2.2017162	0.0	0.0
7	97	LAMA4	46.31727	2.5832722	0.0	0.0
7	98	RBIS	46.237267	2.2949471	0.0	0.0
7	99	C7	45.56846	4.207279	0.0	0.0
7	100	MRPS24	45.45789	2.1980572	0.0	0.0
7	101	ID4	45.24823	1.9743431	0.0	0.0
7	102	SPARCL1	45.04627	2.2153008	0.0	0.0
7	103	AKR1C1	44.948475	2.1109974	0.0	0.0
7	104	NUCKS1	44.690086	1.1193441	0.0	0.0
7	105	PTN	44.643574	2.9119675	0.0	0.0
7	106	MYL9	44.27357	2.0150144	0.0	0.0
7	107	TRAPPC5	44.261654	2.345559	0.0	0.0
7	108	TWIST1	44.09857	2.1509778	0.0	0.0
7	109	COL3A1	44.089382	2.0830252	0.0	0.0
7	110	ANK2	43.991837	2.2321725	0.0	0.0
7	111	UBB	43.905933	1.2253399	0.0	0.0
7	112	ENAH	43.672295	2.0447106	0.0	0.0
7	113	FOSB	43.563225	1.6825454	0.0	0.0
7	114	CPQ	43.06955	1.6760049	0.0	0.0
7	115	DNAJA1	42.96827	1.5821049	0.0	0.0
7	116	EPB41L2	42.90632	1.4967009	0.0	0.0
7	117	SSPN	42.68444	1.432858	0.0	0.0
7	118	MT-CO2	42.654392	1.3771843	0.0	0.0
7	119	CIAO2B	42.263172	2.1248662	0.0	0.0
7	120	KCNE4	42.059677	2.8975458	0.0	0.0
8	1	COL14A1	105.85521	4.1962123	0.0	0.0
8	2	TMSB10	80.32682	2.2253582	0.0	0.0
8	3	SERPINF1	80.17237	3.3758996	0.0	0.0
8	4	CXCL12	79.344345	4.2184677	0.0	0.0
8	5	IGFBP4	76.06783	3.5970507	0.0	0.0
8	6	MMP2	71.69337	3.1964886	0.0	0.0
8	7	PLAC9	70.38575	2.025487	0.0	0.0
8	8	VCAN	68.97238	2.5730507	0.0	0.0
8	9	WISP2	68.47304	3.83588	0.0	0.0
8	10	EFEMP1	67.16624	2.982335	0.0	0.0
8	11	C1S	65.98239	2.0951834	0.0	0.0
8	12	CALD1	65.10525	1.8614181	0.0	0.0
8	13	CFD	64.61576	3.878538	0.0	0.0
8	14	TMSB4X	64.10799	2.0510955	0.0	0.0
8	15	C1R	63.798584	2.1892583	0.0	0.0
8	16	SELENOP	62.53933	2.4645634	0.0	0.0
8	17	COL1A1	62.18074	2.7544994	0.0	0.0
8	18	SPARCL1	62.008102	2.9008994	0.0	0.0
8	19	EPHX1	61.191174	2.7100112	0.0	0.0
8	20	SFRP1	60.85851	3.7735395	0.0	0.0
8	21	IGF1	60.60386	3.5657358	0.0	0.0
8	22	COL1A2	59.70797	2.1887593	0.0	0.0
8	23	GSN	59.65474	2.0563421	0.0	0.0
8	24	CFH	58.85105	2.2767394	0.0	0.0
8	25	COL6A2	57.97209	1.6167669	0.0	0.0
8	26	MYL9	57.60392	2.4720125	0.0	0.0
8	27	SFRP2	57.58791	4.124213	0.0	0.0
8	28	MTRNR2L12	57.36834	2.0167468	0.0	0.0
8	29	PLTP	57.320446	2.7038376	0.0	0.0
8	30	GPNMB	56.648453	2.282465	0.0	0.0
8	31	CST3	55.88008	1.3344135	0.0	0.0
8	32	MARCKS	54.57941	2.4294531	0.0	0.0
8	33	THY1	52.601196	2.7438476	0.0	0.0
8	34	COL6A1	52.45205	1.5819821	0.0	0.0
8	35	FSTL1	52.176075	1.8106437	0.0	0.0
8	36	PCOLCE	52.042023	1.786474	0.0	0.0
8	37	TAGLN	51.675293	3.2462938	0.0	0.0
8	38	BASP1	50.799557	2.501591	0.0	0.0
8	39	CCDC80	50.516823	1.8685734	0.0	0.0
8	40	CD81	49.655033	1.0675519	0.0	0.0
8	41	CYP1B1	49.616135	2.2537518	0.0	0.0
8	42	S100A4	49.36514	1.7266445	0.0	0.0
8	43	ANGPTL1	49.273956	2.4389908	0.0	0.0
8	44	FBLN2	48.76115	2.6480381	0.0	0.0
8	45	PRSS23	48.31788	2.4511495	0.0	0.0
8	46	ANXA2	47.83685	1.2704154	0.0	0.0
8	47	LGALS1	47.633785	1.4357629	0.0	0.0
8	48	COL6A3	47.563095	1.8201998	0.0	0.0
8	49	ITM2A	46.986263	2.764688	0.0	0.0
8	50	FBN1	46.8779	2.061285	0.0	0.0
8	51	MFAP5	46.858585	3.4878156	0.0	0.0
8	52	TMEM176B	46.71503	3.5602572	0.0	0.0
8	53	FILIP1L	46.653763	2.58049	0.0	0.0
8	54	PDGFRL	46.606953	1.7719034	0.0	0.0
8	55	SSPN	46.114613	1.5353534	0.0	0.0
8	56	PDGFRB	45.74611	2.0905077	0.0	0.0
8	57	CPQ	45.03482	1.738976	0.0	0.0
8	58	S100A10	44.846718	1.2994404	0.0	0.0
8	59	PLPP1	44.77358	1.9773339	0.0	0.0
8	60	AKR1C3	44.524715	2.7058184	0.0	0.0
8	61	EBF1	44.164116	2.12047	0.0	0.0
8	62	CTSK	43.66432	1.5127325	0.0	0.0
8	63	S100A6	43.065353	0.9346243	0.0	0.0
8	64	GGT5	42.940342	3.2855947	0.0	0.0
8	65	TMEM176A	42.764446	3.5121803	0.0	0.0
8	66	IGFBP7	42.224636	1.7217169	0.0	0.0
8	67	TSHZ2	41.984222	2.413785	0.0	0.0
8	68	RARRES3	41.795753	3.1211855	0.0	0.0
8	69	DCLK1	41.584927	3.3119323	0.0	0.0
8	70	LAMA4	41.551636	2.3413455	0.0	0.0
8	71	LIMA1	41.395863	1.5527637	0.0	0.0
8	72	LMNA	41.191364	1.2643785	0.0	0.0
8	73	LGALS3BP	41.1524	2.797744	0.0	0.0
8	74	PODN	40.897415	2.9101827	0.0	0.0
8	75	OLFML3	40.712288	2.0643818	0.0	0.0
8	76	PLA2G2A	40.27366	2.494426	0.0	0.0
8	77	MGST1	39.90405	1.8063668	0.0	0.0
8	78	PTGFR	39.606518	2.5051787	3.408545858786e-311	1.0592541211889285e-308
8	79	KCNE4	39.4718	2.7481656	4.361388076896349e-308	1.292323239157256e-305
8	80	FGL2	39.40126	2.4676046	5.2906131345897e-311	1.604987273464722e-308
8	81	FCGRT	39.283012	1.2792833	0.0	0.0
8	82	DPT	39.178833	1.7135267	0.0	0.0
8	83	S100A11	39.16408	1.0130832	4.96350576167e-311	1.530040679307008e-308
8	84	PDGFRA	39.10407	1.6237369	1.65634533983607e-309	4.946261271085468e-307
8	85	ATP5F1E	39.0759	1.0592839	2.81276958644895e-310	8.465772021450765e-308
8	86	SPON2	39.056366	2.4431593	4.022254685089523e-304	1.1647474475974388e-301
8	87	FGF7	38.64544	2.2422924	3.4282683202210074e-301	9.779263303890135e-299
8	88	AKR1C1	38.01283	1.8335195	1.007042828874835e-292	2.8097229993366195e-290
8	89	CRISPLD1	37.813747	2.1525502	1.5331364903362942e-288	4.126944310324965e-286
8	90	SRPX	37.766666	2.6288855	7.05673811078201e-287	1.8731719274064692e-284
8	91	MFAP4	37.7492	2.1339417	1.6509119920555072e-287	4.412899299603476e-285
8	92	IFI16	37.74494	1.3657053	8.007047984500161e-291	2.1706482422661997e-288
8	93	SFRP4	37.641907	3.185917	3.5848199793691856e-280	9.196386502779043e-278
8	94	CELF2	37.43455	2.1099038	3.345200168752066e-283	8.818409051750273e-281
8	95	ADD3	37.31149	1.8672363	2.8856926190164e-282	7.554980456800197e-280
8	96	SERPING1	36.92275	1.0761075	1.3376981671924934e-277	3.363958864655649e-275
8	97	ZFP36L2	36.868393	1.288387	3.207414441585978e-278	8.119219179813405e-276
8	98	SPRY1	36.756664	2.9084296	4.787613485123991e-269	1.1437608615961215e-266
8	99	PPIC	36.670654	1.4055333	1.1339303902164747e-275	2.8145035867295147e-273
8	100	NR2F2	36.46914	2.2690864	2.829054321781495e-268	6.67517113554172e-266
8	101	KCTD12	36.387577	1.771282	1.0205084234198335e-269	2.453327923069165e-267
8	102	SEPT7	36.28015	1.2770842	1.7282687413833587e-270	4.207728940804936e-268
8	103	MXRA8	36.242035	1.1374998	6.366411357279017e-270	1.540188023548311e-267
8	104	COL3A1	36.03059	1.6662238	9.97367716714911e-266	2.2965893737175155e-263
8	105	ABCA8	35.69335	3.0055568	1.1105086857178776e-254	2.3847238203865255e-252
8	106	NFIA	35.68933	1.3723624	6.700956629602329e-262	1.533756683891733e-259
8	107	NFIB	35.517307	1.3653301	1.6401014275920298e-259	3.666154208671213e-257
8	108	PDLIM1	35.494297	2.0332494	1.788571806614834e-256	3.884452769093489e-254
8	109	THBS2	35.477272	1.8786638	2.0950514068478955e-257	4.576071141448798e-255
8	110	LAMB1	35.362064	2.6671178	2.6553525006694593e-252	5.638788554754968e-250
8	111	SCARA5	35.21155	2.1281965	8.169093117985968e-254	1.7444436611279084e-251
8	112	ADIRF	35.162743	1.1021919	3.8255342347210205e-255	8.26142489197606e-253
8	113	CD248	35.017696	3.0346277	3.979232888043894e-246	8.266423799597272e-244
8	114	LUM	34.888523	1.1290517	1.0093863773030589e-246	2.1083489008760724e-244
8	115	DDAH2	34.821636	1.2498653	3.0660195504264135e-250	6.474891231795538e-248
8	116	CRABP2	34.719746	2.609954	3.1729964822483937e-244	6.417175531082677e-242
8	117	NRP1	34.63248	2.3967922	2.067842577769461e-243	4.1600639311926256e-241
8	118	SAMHD1	34.518406	2.439905	1.0546067061963821e-242	2.1105385726518591e-240
8	119	B2M	34.41546	0.59216946	6.985919816598483e-245	1.4356440810196796e-242
8	120	TUBA1A	34.410515	1.3361955	7.315312984529938e-245	1.495296917222847e-242
9	1	CHI3L2	45.60162	5.6245823	1.7147864667558929e-214	6.554599790527725e-210
9	2	MIA	28.616276	3.4603655	1.2639977171616619e-129	2.415752437039368e-125
9	3	CTGF	26.770071	3.267514	8.225418067860259e-105	5.2401396704315086e-101
9	4	COL1A1	25.949865	3.074749	5.631067952987558e-109	7.174731381166548e-105
9	5	CTNNB1	25.25094	2.5274556	3.374015641666048e-107	3.2242093471760755e-103
9	6	ATP5F1E	25.023834	1.7391669	2.4578976200747277e-99	1.1743834828717048e-95
9	7	TNC	24.38864	2.7971692	1.2359894246882085e-99	6.749208538468869e-96
9	8	RPS10	23.583366	1.6824967	1.4146905719313736e-93	5.407513242150483e-90
9	9	SRGN	23.50702	3.2327924	4.88263022667164e-94	2.0737073087144086e-90
9	10	C2orf40	23.451967	2.5624928	1.0031518260660089e-87	2.949575030734394e-84
9	11	LUM	22.538216	2.0946922	2.727395042791731e-79	6.132467536215948e-76
9	12	MINOS1	22.435316	2.221256	1.2761541466998164e-89	4.4345196457685254e-86
9	13	FN1	22.245035	2.4819114	2.481720507203455e-79	5.928830291709053e-76
9	14	TIMP1	22.021988	1.6374643	5.902896418810898e-84	1.6116593765187698e-80
9	15	SERF2	21.707186	1.2421981	1.452181354154175e-78	3.0837877822882883e-75
9	16	RPL39	21.58441	1.1256928	1.6929576938904893e-79	4.314107659418004e-76
9	17	PLAC9	21.463837	1.7734597	5.577785061056464e-78	1.1221329272306435e-74
9	18	TMSB10	21.080435	1.7674996	1.2037786714857794e-76	2.3006617969436217e-73
9	19	COL1A2	21.008171	2.1721647	3.0210070551896205e-74	4.618998947102722e-71
9	20	RPS21	20.98856	1.1993482	4.4864306314597007e-76	7.794969293496163e-73
9	21	HTRA1	20.979618	2.189889	5.29572124531023e-75	8.434318703364092e-72
9	22	IGFBP4	20.362257	2.5454535	3.141401544953558e-76	5.717949174014514e-73
9	23	IGFBP3	20.360342	3.742214	1.1400375518557571e-73	1.6760305916205563e-70
9	24	S100A10	20.090607	1.5927685	1.0322447002495237e-68	1.315217380744593e-65
9	25	RMRP	19.892925	3.0694404	9.925843857203844e-73	1.4052053911028137e-69
9	26	POSTN	19.890646	4.6780314	2.3084392556444918e-69	3.1513493609912523e-66
9	27	COL3A1	19.665304	2.4681737	9.362902744767343e-68	1.1544761113418934e-64
9	28	MT2A	19.519075	1.9193071	4.190692864082428e-66	4.711324824608433e-63
9	29	CD74	19.388037	3.6619656	7.932326774910462e-67	9.18803814073265e-64
9	30	SCRG1	19.269825	2.0774853	1.0437774152492453e-64	1.0783067005537069e-61
9	31	POLR2L	19.136686	1.7507282	4.757893506311485e-69	6.271231771905179e-66
9	32	RPS28	19.043425	0.86239755	2.2728317641404368e-65	2.4132422597917793e-62
9	33	HNRNPH1	18.735912	1.8037843	7.901379255823057e-67	9.18803814073265e-64
9	34	PPIC	18.589748	1.8743838	7.492372775826224e-66	8.182527342376617e-63
9	35	OGN	18.44504	2.0382962	2.7962293413876724e-62	2.67207675863006e-59
9	36	HLA-DRA	18.3495	4.598572	3.530475670310704e-59	3.213069095760866e-56
9	37	OST4	18.106094	1.264201	1.6355311697601124e-61	1.5247937422661107e-58
9	38	MT1G	18.105242	2.7077727	3.812237118188977e-63	3.8347092527804063e-60
9	39	VCAM1	18.011097	2.6184711	1.4021333980435968e-62	1.3742345386363703e-59
9	40	ASPN	17.88553	2.0784779	2.6019777076457437e-58	2.2604089976602478e-55
9	41	C1orf56	17.71355	2.9472747	3.403894991505147e-58	2.8913440478953945e-55
9	42	SEC61G	17.449434	1.3624598	3.6485156321798936e-58	3.0317578592270492e-55
9	43	S100A4	17.380913	1.7405313	5.0660072708320043e-54	3.65364267774118e-51
9	44	MMP2	17.316973	2.276247	1.9344650822600846e-58	1.7196044954490574e-55
9	45	S100A11	17.182173	1.1926998	6.993453799205432e-55	5.3463555604165686e-52
9	46	TMA7	17.081924	1.1318363	3.1917047626683754e-56	2.5957387840050207e-53
9	47	COMMD6	17.016306	1.082313	1.3032400140210257e-55	1.0378134644987435e-52
9	48	CHI3L1	16.952276	2.4313085	1.7586768255209372e-54	1.3181110387982806e-51
9	49	S100A6	16.890432	1.0049701	1.1253609319667456e-52	7.681392189910158e-50
9	50	CFH	16.852001	1.8688314	3.5575874880191996e-53	2.4724586207644706e-50
9	51	ATP5MD	16.608837	1.3364708	2.6937721879913025e-54	1.9801297714188376e-51
9	52	CALR	16.536772	1.3306309	1.0676412509341284e-53	7.557318365871503e-51
9	53	PLA2G2A	16.30462	2.4004607	1.109081962887803e-50	7.30923257748679e-48
9	54	FGFBP2	16.095741	2.075777	2.3919012854981847e-50	1.54962770740479e-47
9	55	SPARC	15.945464	1.5968602	3.467091376627068e-49	2.0707203246905166e-46
9	56	LGALS1	15.932245	1.3227429	7.73544993589781e-49	4.548920589996275e-46
9	57	PRDX4	15.840744	1.3463264	6.638055668008498e-50	4.1595580303927353e-47
9	58	NBL1	15.799658	1.5436437	1.4821741574863811e-49	9.137842741251522e-47
9	59	C15orf48	15.795449	4.219967	3.236887556480894e-47	1.7675255708417956e-44
9	60	EFEMP1	15.786949	2.0512774	5.763491432090173e-50	3.6717282750035796e-47
9	61	RPL41	15.687735	0.6390286	4.3023422537694916e-47	2.316235638142043e-44
9	62	TNFAIP6	15.645695	2.0165071	3.0734790144216534e-49	1.8647724102738615e-46
9	63	UBL5	15.6024885	1.1715292	1.2292671573583819e-48	7.013060869084596e-46
9	64	UQCR11	15.553672	1.3240312	1.2274489825026472e-48	7.013060869084596e-46
9	65	TMSB4X	15.389489	1.4183427	3.3437725942164136e-45	1.6817416268595814e-42
9	66	WISP2	15.358308	2.3100626	1.5198134182018902e-47	8.543139426080743e-45
9	67	MGP	15.352539	1.3369509	2.1925137942531067e-45	1.11742196362041e-42
9	68	SAA1	15.348903	2.825001	2.008668314538813e-47	1.1127440239845157e-44
9	69	CYR61	15.290215	1.6831919	1.763518203398432e-46	9.36232219537523e-44
9	70	RPS26	15.106002	1.0539275	3.0284495119262374e-44	1.4469931767983565e-41
9	71	NDUFA1	15.068577	1.2207637	6.1910036593709476e-46	3.241711285969796e-43
9	72	COX6C	15.02342	1.1435852	1.6433395903352768e-45	8.488515202834543e-43
9	73	B2M	14.937489	0.679148	1.2909232508441288e-43	6.091882758057528e-41
9	74	CDC42SE1	14.857327	2.2326763	2.8086183163358734e-44	1.3589446395395242e-41
9	75	IGFBP7	14.817812	1.4800055	9.520846157187172e-43	4.135509358094573e-40
9	76	RPL36	14.808675	0.7659809	1.9565988934919247e-43	9.120614159126261e-41
9	77	TAGLN	14.789789	2.346508	1.1728166257690624e-44	5.822044506934628e-42
9	78	OSTC	14.746446	1.3349429	2.1295382256470759e-44	1.0435829376555619e-41
9	79	HLA-DRB1	14.738422	2.8484676	2.1481142661946135e-43	9.89271321819553e-41
9	80	C4orf48	14.701097	2.5641098	2.564312860355848e-43	1.1668844615981184e-40
9	81	TXN	14.663092	1.1020676	3.0410824384845607e-43	1.3516550596352772e-40
9	82	CXCL8	14.657821	4.5943975	2.1050438841461716e-41	8.469810255537186e-39
9	83	IGFBP5	14.536125	1.8929065	5.140737893230329e-43	2.2586156923084605e-40
9	84	ATP5ME	14.531398	1.285152	2.9606409494357354e-43	1.3313828194262535e-40
9	85	PHKG1	14.460308	3.1777804	3.6243970787306464e-41	1.4282366385298992e-38
9	86	TMEM258	14.434726	1.1015153	1.9299340350540203e-42	8.265548087368544e-40
9	87	IFITM3	14.401712	1.0303304	6.112704514890989e-41	2.3842042589509506e-38
9	88	CTSK	14.385324	1.3866881	1.946157722538638e-42	8.265548087368544e-40
9	89	PFN1	14.364596	1.1870025	2.7397270693830856e-42	1.1382970380445551e-39
9	90	PPP3CA	14.354133	1.3022617	2.5155455710244414e-42	1.0566397132619588e-39
9	91	COL6A3	14.325677	1.4973276	9.303779458966085e-42	3.823953398274405e-39
9	92	CYBA	14.206047	1.4159613	1.204052882744818e-41	4.896140147876375e-39
9	93	SMIM37	14.174957	1.9458226	2.5009871859290623e-41	9.958097311974216e-39
9	94	AEBP1	14.131635	1.3704884	1.2989861656666072e-40	5.01539870671115e-38
9	95	VKORC1	14.02062	1.1997123	2.6508822993750254e-40	1.0032408416961483e-37
9	96	CCL2	13.945223	2.314855	2.7970835201461555e-40	1.0481933379810455e-37
9	97	BGN	13.904191	1.1524228	4.4057732907502535e-38	1.5309661660512516e-35
9	98	AMFR	13.884299	2.0892837	1.6370173492774383e-39	6.016668380652e-37
9	99	CDC42	13.878841	1.211996	5.614101950036229e-40	2.0834313877493673e-37
9	100	RGCC	13.86684	1.4809406	8.720793675435346e-39	3.115360910746174e-36
9	101	TPSB2	13.719101	8.072589	2.0838264550102134e-36	6.8665674496819305e-34
9	102	TGFBI	13.688441	1.871454	4.766582603228144e-39	1.735217651674215e-36
9	103	SMOC2	13.619656	1.820617	1.0385440739766729e-38	3.675676729970772e-36
9	104	GAPDH	13.588087	0.9061446	2.3392608048123283e-37	7.912911947181101e-35
9	105	COL5A1	13.580525	1.63801	1.7825189847930934e-38	6.250917951810202e-36
9	106	MT1M	13.56958	1.433541	2.4432853106538912e-37	8.192292781967925e-35
