leiden	signature	gene	present	matched_var_name	mean_expression	fraction_expressing
2	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.5001444816589355	0.7922716104534286
3	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.7714579105377197	0.8136932192231732
4	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.3111910820007324	0.6924413553431799
5	inflammatory_sasp_like	NFKBIA	True	NFKBIA	2.312394142150879	1.0
6	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.6635773181915283	0.8273522585252634
7	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.028455138206482	0.6158705701078583
8	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.803005337715149	0.8957690212456874
9	inflammatory_sasp_like	NFKBIA	True	NFKBIA	2.1316518783569336	0.9204227541187442
10	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.3781380653381348	0.7283293932230103
11	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.4937798976898193	0.5861344537815126
12	inflammatory_sasp_like	NFKBIA	True	NFKBIA	2.261017322540283	0.8571428571428571
13	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.9687597751617432	0.8881809787626962
14	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.675849437713623	0.847637153720804
15	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.8328776359558105	0.9044100669591318
16	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.6406069993972778	0.7781833497121999
17	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.696595311164856	0.8412162162162162
0	inflammatory_sasp_like	JUN	True	JUN	2.48865008354187	0.9367829548115195
1	inflammatory_sasp_like	JUN	True	JUN	3.2425198554992676	0.9811940298507462
2	inflammatory_sasp_like	JUN	True	JUN	2.08406138420105	0.8750279204824659
3	inflammatory_sasp_like	JUN	True	JUN	2.3065218925476074	0.8317972350230415
4	inflammatory_sasp_like	JUN	True	JUN	2.39758038520813	0.9139878366637706
5	inflammatory_sasp_like	JUN	True	JUN	1.830725908279419	0.9375
6	inflammatory_sasp_like	JUN	True	JUN	1.62857186794281	0.8446705945366899
7	inflammatory_sasp_like	JUN	True	JUN	1.6811500787734985	0.8146379044684129
8	inflammatory_sasp_like	JUN	True	JUN	2.3202266693115234	0.9382603958598148
9	inflammatory_sasp_like	JUN	True	JUN	2.4162614345550537	0.9362760335716506
10	inflammatory_sasp_like	JUN	True	JUN	2.5324740409851074	0.8770685579196218
11	inflammatory_sasp_like	JUN	True	JUN	1.0798819065093994	0.47163865546218486
12	inflammatory_sasp_like	JUN	True	JUN	2.1673314571380615	0.8462033462033463
13	inflammatory_sasp_like	JUN	True	JUN	2.181364059448242	0.9335180055401662
14	inflammatory_sasp_like	JUN	True	JUN	1.6438597440719604	0.8644758283541554
15	inflammatory_sasp_like	JUN	True	JUN	1.643491506576538	0.8689679057954283
16	inflammatory_sasp_like	JUN	True	JUN	1.5662384033203125	0.7850624736768216
17	inflammatory_sasp_like	JUN	True	JUN	1.4187148809432983	0.7611204954954955
0	inflammatory_sasp_like	FOS	True	FOS	3.02366304397583	0.9343635370327011
1	inflammatory_sasp_like	FOS	True	FOS	3.5152456760406494	0.9722388059701492
2	inflammatory_sasp_like	FOS	True	FOS	2.2835326194763184	0.8637480455662274
3	inflammatory_sasp_like	FOS	True	FOS	1.8790290355682373	0.7472021066491112
4	inflammatory_sasp_like	FOS	True	FOS	2.57011342048645	0.9070373588184187
5	inflammatory_sasp_like	FOS	True	FOS	0.14198699593544006	0.1875
6	inflammatory_sasp_like	FOS	True	FOS	2.31093430519104	0.8923406534547402
7	inflammatory_sasp_like	FOS	True	FOS	2.581071138381958	0.8676425269645609
8	inflammatory_sasp_like	FOS	True	FOS	3.0373246669769287	0.9475213364808426
9	inflammatory_sasp_like	FOS	True	FOS	2.9215664863586426	0.9308361827789866
10	inflammatory_sasp_like	FOS	True	FOS	2.521104574203491	0.8561859732072498
11	inflammatory_sasp_like	FOS	True	FOS	1.3780630826950073	0.5441176470588235
12	inflammatory_sasp_like	FOS	True	FOS	2.29166316986084	0.8536036036036037
13	inflammatory_sasp_like	FOS	True	FOS	2.482189655303955	0.9182825484764543
14	inflammatory_sasp_like	FOS	True	FOS	2.125530958175659	0.903041825095057
15	inflammatory_sasp_like	FOS	True	FOS	2.8087313175201416	0.9590163934426229
16	inflammatory_sasp_like	FOS	True	FOS	2.7870585918426514	0.9341569563386214
17	inflammatory_sasp_like	FOS	True	FOS	2.367377281188965	0.8761261261261262
0	inflammatory_sasp_like	IER3	True	IER3	1.5457302331924438	0.7091235463981893
1	inflammatory_sasp_like	IER3	True	IER3	1.5631401538848877	0.724776119402985
2	inflammatory_sasp_like	IER3	True	IER3	1.7762960195541382	0.7302881393790485
3	inflammatory_sasp_like	IER3	True	IER3	1.423319935798645	0.6688610928242265
4	inflammatory_sasp_like	IER3	True	IER3	1.715985894203186	0.7437011294526499
5	inflammatory_sasp_like	IER3	True	IER3	1.957007646560669	1.0
6	inflammatory_sasp_like	IER3	True	IER3	2.1345937252044678	0.8696661310480271
7	inflammatory_sasp_like	IER3	True	IER3	1.3290075063705444	0.6648690292758089
8	inflammatory_sasp_like	IER3	True	IER3	1.9023387432098389	0.8287633920464863
9	inflammatory_sasp_like	IER3	True	IER3	1.7896465063095093	0.7939073671122163
10	inflammatory_sasp_like	IER3	True	IER3	1.197981595993042	0.6256895193065406
11	inflammatory_sasp_like	IER3	True	IER3	0.47818467020988464	0.25
12	inflammatory_sasp_like	IER3	True	IER3	2.2984988689422607	0.797940797940798
13	inflammatory_sasp_like	IER3	True	IER3	2.6619019508361816	0.896398891966759
14	inflammatory_sasp_like	IER3	True	IER3	1.8795634508132935	0.8468223791417708
15	inflammatory_sasp_like	IER3	True	IER3	2.076486110687256	0.8864003694296929
16	inflammatory_sasp_like	IER3	True	IER3	1.916634202003479	0.7913800365014741
17	inflammatory_sasp_like	IER3	True	IER3	1.3694560527801514	0.6753941441441441
0	synovial_lining_like	PRG4	True	PRG4	0.6576313376426697	0.37618044173885895
1	synovial_lining_like	PRG4	True	PRG4	1.9249905347824097	0.5564179104477612
2	synovial_lining_like	PRG4	True	PRG4	2.2815968990325928	0.6802546348000893
3	synovial_lining_like	PRG4	True	PRG4	0.3513273596763611	0.2666227781435155
4	synovial_lining_like	PRG4	True	PRG4	2.211164951324463	0.603388357949609
5	synovial_lining_like	PRG4	True	PRG4	0.07655662298202515	0.0625
6	synovial_lining_like	PRG4	True	PRG4	1.4759007692337036	0.5475807891447956
7	synovial_lining_like	PRG4	True	PRG4	0.8717734217643738	0.4667180277349769
8	synovial_lining_like	PRG4	True	PRG4	1.222307801246643	0.5117123660795352
9	synovial_lining_like	PRG4	True	PRG4	3.1383655071258545	0.797792974821262
10	synovial_lining_like	PRG4	True	PRG4	0.31557539105415344	0.25236406619385343
11	synovial_lining_like	PRG4	True	PRG4	0.40497782826423645	0.2415966386554622
12	synovial_lining_like	PRG4	True	PRG4	0.4927602708339691	0.31885456885456886
13	synovial_lining_like	PRG4	True	PRG4	0.935773491859436	0.4265927977839335
14	synovial_lining_like	PRG4	True	PRG4	0.9480405449867249	0.5152091254752852
15	synovial_lining_like	PRG4	True	PRG4	1.1596344709396362	0.4859154929577465
16	synovial_lining_like	PRG4	True	PRG4	0.7348090410232544	0.44321212972062335
17	synovial_lining_like	PRG4	True	PRG4	1.1838597059249878	0.44101914414414417
0	synovial_lining_like	HAS1	True	HAS1	0.05066924914717674	0.06165613049246858
1	synovial_lining_like	HAS1	True	HAS1	0.20283359289169312	0.15492537313432836
2	synovial_lining_like	HAS1	True	HAS1	0.3607310950756073	0.2700469064105428
3	synovial_lining_like	HAS1	True	HAS1	0.013233008794486523	0.018104015799868336
4	synovial_lining_like	HAS1	True	HAS1	0.5060014128684998	0.22589052997393572
5	synovial_lining_like	HAS1	True	HAS1	0.0	0.0
6	synovial_lining_like	HAS1	True	HAS1	0.24307666718959808	0.2262096054276022
7	synovial_lining_like	HAS1	True	HAS1	0.04537491872906685	0.04098613251155624
8	synovial_lining_like	HAS1	True	HAS1	0.18773962557315826	0.17014708552751043
9	synovial_lining_like	HAS1	True	HAS1	0.607872724533081	0.4117189928504818
10	synovial_lining_like	HAS1	True	HAS1	0.01714525744318962	0.021670606776989756
11	synovial_lining_like	HAS1	True	HAS1	0.010551700368523598	0.0063025210084033615
12	synovial_lining_like	HAS1	True	HAS1	0.025821292772889137	0.026705276705276705
13	synovial_lining_like	HAS1	True	HAS1	0.1983642876148224	0.18208679593721144
14	synovial_lining_like	HAS1	True	HAS1	0.044810596853494644	0.049972840847365564
15	synovial_lining_like	HAS1	True	HAS1	0.06397582590579987	0.07607942738397598
16	synovial_lining_like	HAS1	True	HAS1	0.021823056042194366	0.024287519303664188
17	synovial_lining_like	HAS1	True	HAS1	0.09431127458810806	0.10585585585585586
0	synovial_lining_like	VCAM1	True	VCAM1	0.05858751758933067	0.04120814797471318
1	synovial_lining_like	VCAM1	True	VCAM1	0.4386078417301178	0.30328358208955225
2	synovial_lining_like	VCAM1	True	VCAM1	0.4370984435081482	0.314719678356042
3	synovial_lining_like	VCAM1	True	VCAM1	0.1390906274318695	0.1392363396971692
4	synovial_lining_like	VCAM1	True	VCAM1	0.2041958123445511	0.16029539530842746
5	synovial_lining_like	VCAM1	True	VCAM1	0.1861588954925537	0.1875
6	synovial_lining_like	VCAM1	True	VCAM1	0.2980997860431671	0.18514550973040528
7	synovial_lining_like	VCAM1	True	VCAM1	0.03259200602769852	0.024807395993836672
8	synovial_lining_like	VCAM1	True	VCAM1	0.07733140140771866	0.07535863446522607
9	synovial_lining_like	VCAM1	True	VCAM1	0.8681750893592834	0.5697855144544607
10	synovial_lining_like	VCAM1	True	VCAM1	0.10498422384262085	0.10520094562647754
11	synovial_lining_like	VCAM1	True	VCAM1	0.037278153002262115	0.022058823529411766
12	synovial_lining_like	VCAM1	True	VCAM1	0.06767292320728302	0.06016731016731017
13	synovial_lining_like	VCAM1	True	VCAM1	0.05806787684559822	0.04653739612188366
14	synovial_lining_like	VCAM1	True	VCAM1	0.37744560837745667	0.2990222705051602
15	synovial_lining_like	VCAM1	True	VCAM1	0.1710718870162964	0.1490417917340106
16	synovial_lining_like	VCAM1	True	VCAM1	0.7298544645309448	0.40699143619261546
17	synovial_lining_like	VCAM1	True	VCAM1	0.4009239673614502	0.25830518018018017
0	synovial_lining_like	CLIC5	True	CLIC5	0.001522707985714078	0.0025755092484195737
1	synovial_lining_like	CLIC5	True	CLIC5	0.21905817091464996	0.16656716417910447
2	synovial_lining_like	CLIC5	True	CLIC5	0.19076600670814514	0.14049586776859505
3	synovial_lining_like	CLIC5	True	CLIC5	0.08237776160240173	0.10895325872284398
4	synovial_lining_like	CLIC5	True	CLIC5	0.18654116988182068	0.16203301476976542
5	synovial_lining_like	CLIC5	True	CLIC5	0.25857090950012207	0.25
6	synovial_lining_like	CLIC5	True	CLIC5	0.007927770726382732	0.00946259596500625
7	synovial_lining_like	CLIC5	True	CLIC5	0.003391130594536662	0.003389830508474576
8	synovial_lining_like	CLIC5	True	CLIC5	0.02261512167751789	0.023787906301071363
9	synovial_lining_like	CLIC5	True	CLIC5	0.5083234310150146	0.3338514143612061
10	synovial_lining_like	CLIC5	True	CLIC5	0.020272569730877876	0.02383766745468873
11	synovial_lining_like	CLIC5	True	CLIC5	0.01051393710076809	0.007352941176470588
12	synovial_lining_like	CLIC5	True	CLIC5	0.019910508766770363	0.01705276705276705
13	synovial_lining_like	CLIC5	True	CLIC5	0.0018999583553522825	0.0024007386888273315
14	synovial_lining_like	CLIC5	True	CLIC5	0.0015089117223396897	0.0027159152634437804
15	synovial_lining_like	CLIC5	True	CLIC5	0.002454842673614621	0.0042715308242900025
16	synovial_lining_like	CLIC5	True	CLIC5	0.0038803976494818926	0.004071318264776078
17	synovial_lining_like	CLIC5	True	CLIC5	0.010618663392961025	0.013795045045045045
0	synovial_lining_like	ITGA6	True	ITGA6	0.021102046594023705	0.032779208616249125
1	synovial_lining_like	ITGA6	True	ITGA6	0.08628250658512115	0.09582089552238807
2	synovial_lining_like	ITGA6	True	ITGA6	0.11000820249319077	0.11849452758543667
3	synovial_lining_like	ITGA6	True	ITGA6	1.31284499168396	0.7843976300197498
4	synovial_lining_like	ITGA6	True	ITGA6	0.07843606173992157	0.08210251954821894
5	synovial_lining_like	ITGA6	True	ITGA6	0.7733453512191772	0.5625
6	synovial_lining_like	ITGA6	True	ITGA6	0.05402136966586113	0.08409212640599893
7	synovial_lining_like	ITGA6	True	ITGA6	0.009361731819808483	0.009861325115562404
8	synovial_lining_like	ITGA6	True	ITGA6	0.04097069799900055	0.07172689304521518
9	synovial_lining_like	ITGA6	True	ITGA6	0.18482336401939392	0.1952129313024557
10	synovial_lining_like	ITGA6	True	ITGA6	0.01017200481146574	0.015760441292356184
11	synovial_lining_like	ITGA6	True	ITGA6	0.10393279045820236	0.06722689075630252
12	synovial_lining_like	ITGA6	True	ITGA6	0.10417895764112473	0.11164736164736165
13	synovial_lining_like	ITGA6	True	ITGA6	0.04969293624162674	0.06980609418282549
14	synovial_lining_like	ITGA6	True	ITGA6	0.07277887314558029	0.09179793590439979
15	synovial_lining_like	ITGA6	True	ITGA6	0.06831035017967224	0.1043638882475179
16	synovial_lining_like	ITGA6	True	ITGA6	0.06632931530475616	0.06921241050119331
17	synovial_lining_like	ITGA6	True	ITGA6	0.09323372691869736	0.13189752252252251
0	synovial_lining_like	CD55	True	CD55	0.9763641953468323	0.7250448762975104
1	synovial_lining_like	CD55	True	CD55	0.5959959030151367	0.5194029850746269
2	synovial_lining_like	CD55	True	CD55	0.854044497013092	0.5676792494974313
3	synovial_lining_like	CD55	True	CD55	0.6812745928764343	0.5681369321922317
4	synovial_lining_like	CD55	True	CD55	0.5767031908035278	0.44917463075586445
5	synovial_lining_like	CD55	True	CD55	1.0850939750671387	0.625
6	synovial_lining_like	CD55	True	CD55	1.0704883337020874	0.7329048384217104
7	synovial_lining_like	CD55	True	CD55	1.039655089378357	0.6681047765793529
8	synovial_lining_like	CD55	True	CD55	1.024143934249878	0.7570364990012711
9	synovial_lining_like	CD55	True	CD55	0.9950074553489685	0.6560460055952752
10	synovial_lining_like	CD55	True	CD55	0.29022467136383057	0.2840819542947203
11	synovial_lining_like	CD55	True	CD55	0.5799618363380432	0.3245798319327731
12	synovial_lining_like	CD55	True	CD55	1.0329455137252808	0.6418918918918919
13	synovial_lining_like	CD55	True	CD55	0.726494550704956	0.6090489381348108
14	synovial_lining_like	CD55	True	CD55	0.7434902787208557	0.5901683867463335
15	synovial_lining_like	CD55	True	CD55	1.4149000644683838	0.8184022165781575
16	synovial_lining_like	CD55	True	CD55	0.887006938457489	0.5844447564228555
17	synovial_lining_like	CD55	True	CD55	1.203523874282837	0.7416948198198198
0	endothelial	PECAM1	True	PECAM1	0.0010228760074824095	0.00148286896121127
1	endothelial	PECAM1	True	PECAM1	0.0023341369815170765	0.0032835820895522386
2	endothelial	PECAM1	True	PECAM1	0.017450788989663124	0.02043779316506589
3	endothelial	PECAM1	True	PECAM1	1.7807228565216064	0.8732718894009217
4	endothelial	PECAM1	True	PECAM1	0.009068343788385391	0.009556907037358819
5	endothelial	PECAM1	True	PECAM1	2.2664239406585693	1.0
6	endothelial	PECAM1	True	PECAM1	0.00547481095418334	0.007320121406891627
7	endothelial	PECAM1	True	PECAM1	0.007758487481623888	0.007550077041602465
8	endothelial	PECAM1	True	PECAM1	0.007548572961241007	0.010895224260032685
9	endothelial	PECAM1	True	PECAM1	0.020094750449061394	0.026577556729872553
10	endothelial	PECAM1	True	PECAM1	0.013684163801372051	0.015760441292356184
11	endothelial	PECAM1	True	PECAM1	0.016375908628106117	0.01050420168067227
12	endothelial	PECAM1	True	PECAM1	0.4403124749660492	0.40444015444015446
13	endothelial	PECAM1	True	PECAM1	0.007546339184045792	0.008033240997229917
14	endothelial	PECAM1	True	PECAM1	0.007162249647080898	0.00977729494839761
15	endothelial	PECAM1	True	PECAM1	0.0033990084193646908	0.004617871161394597
16	endothelial	PECAM1	True	PECAM1	0.01844220794737339	0.01937385932893444
17	endothelial	PECAM1	True	PECAM1	0.005145568400621414	0.007601351351351352
0	endothelial	VWF	True	VWF	0.000490577076561749	0.0007024116132053383
1	endothelial	VWF	True	VWF	0.001377400360070169	0.0026865671641791043
2	endothelial	VWF	True	VWF	0.00784264225512743	0.008711190529372347
3	endothelial	VWF	True	VWF	0.9164791703224182	0.6112574061882817
4	endothelial	VWF	True	VWF	0.0025206301361322403	0.0026064291920069507
5	endothelial	VWF	True	VWF	0.05509655550122261	0.0625
6	endothelial	VWF	True	VWF	0.0019404806662350893	0.003035172290662382
7	endothelial	VWF	True	VWF	0.003755968762561679	0.003389830508474576
8	endothelial	VWF	True	VWF	0.0011933705536648631	0.0018158707100054477
9	endothelial	VWF	True	VWF	0.0038618515245616436	0.005595275101025801
10	endothelial	VWF	True	VWF	0.004041405860334635	0.004925137903861308
11	endothelial	VWF	True	VWF	0.0016539207426831126	0.0010504201680672268
12	endothelial	VWF	True	VWF	0.00453750928863883	0.004826254826254826
13	endothelial	VWF	True	VWF	0.004175558686256409	0.004986149584487534
14	endothelial	VWF	True	VWF	0.0046944208443164825	0.005431830526887561
15	endothelial	VWF	True	VWF	0.002844860777258873	0.004156084045255137
16	endothelial	VWF	True	VWF	0.008517572656273842	0.009406149094482662
17	endothelial	VWF	True	VWF	0.0017246585339307785	0.0029560810810810812
0	endothelial	KDR	True	KDR	0.01580151543021202	0.019745570904550067
1	endothelial	KDR	True	KDR	0.016715100035071373	0.020298507462686566
2	endothelial	KDR	True	KDR	0.005255039781332016	0.0059191422827786465
3	endothelial	KDR	True	KDR	0.5739466547966003	0.47037524687294274
4	endothelial	KDR	True	KDR	0.013990554958581924	0.011728931364031277
5	endothelial	KDR	True	KDR	0.14986228942871094	0.125
6	endothelial	KDR	True	KDR	0.0025593889877200127	0.0041064095697196925
7	endothelial	KDR	True	KDR	0.0056747389025986195	0.005084745762711864
8	endothelial	KDR	True	KDR	0.021144753322005272	0.025422189940076268
9	endothelial	KDR	True	KDR	0.0020792277064174414	0.0034193347839602114
10	endothelial	KDR	True	KDR	0.007731327787041664	0.009259259259259259
11	endothelial	KDR	True	KDR	0.0	0.0
12	endothelial	KDR	True	KDR	0.0019099792698398232	0.0019305019305019305
13	endothelial	KDR	True	KDR	0.007792516145855188	0.00904893813481071
14	endothelial	KDR	True	KDR	0.00020560994744300842	0.00027159152634437803
15	endothelial	KDR	True	KDR	0.0005617894930765033	0.0009235742322789194
16	endothelial	KDR	True	KDR	0.0035226005129516125	0.003930927979783799
17	endothelial	KDR	True	KDR	0.0011686572106555104	0.001829954954954955
0	endothelial	CLDN5	True	CLDN5	0.06661569327116013	0.06633887458050418
1	endothelial	CLDN5	True	CLDN5	0.012766501866281033	0.013432835820895522
2	endothelial	CLDN5	True	CLDN5	0.012241766788065434	0.014183605092696002
3	endothelial	CLDN5	True	CLDN5	0.9790126085281372	0.5312705727452272
4	endothelial	CLDN5	True	CLDN5	0.04191293194890022	0.03475238922675934
5	endothelial	CLDN5	True	CLDN5	3.0251665115356445	1.0
6	endothelial	CLDN5	True	CLDN5	0.08784520626068115	0.0812354936618461
7	endothelial	CLDN5	True	CLDN5	0.0808657705783844	0.06302003081664098
8	endothelial	CLDN5	True	CLDN5	0.1323520988225937	0.13074269112039222
9	endothelial	CLDN5	True	CLDN5	0.00922224298119545	0.011035125893689773
10	endothelial	CLDN5	True	CLDN5	0.015125521458685398	0.016351457840819542
11	endothelial	CLDN5	True	CLDN5	0.002586252521723509	0.0021008403361344537
12	endothelial	CLDN5	True	CLDN5	0.014191964641213417	0.009974259974259974
13	endothelial	CLDN5	True	CLDN5	0.13341017067432404	0.11763619575253924
14	endothelial	CLDN5	True	CLDN5	0.01273916382342577	0.014665942422596416
15	endothelial	CLDN5	True	CLDN5	0.0343683585524559	0.03705841607019164
16	endothelial	CLDN5	True	CLDN5	0.018156584352254868	0.01712761476905798
17	endothelial	CLDN5	True	CLDN5	0.04142814874649048	0.044763513513513514
0	endothelial	EMCN	True	EMCN	0.0005701817572116852	0.0009365488176071178
1	endothelial	EMCN	True	EMCN	0.0009575835429131985	0.0005970149253731343
2	endothelial	EMCN	True	EMCN	0.004133385140448809	0.005249050703596158
3	endothelial	EMCN	True	EMCN	1.3669750690460205	0.7840684660961159
4	endothelial	EMCN	True	EMCN	0.0027783296536654234	0.002172024326672459
5	endothelial	EMCN	True	EMCN	1.7366666793823242	0.9375
6	endothelial	EMCN	True	EMCN	0.005383716896176338	0.006963042313872523
7	endothelial	EMCN	True	EMCN	0.003820598591119051	0.004160246533127889
8	endothelial	EMCN	True	EMCN	0.0029719150625169277	0.003994915562011985
9	endothelial	EMCN	True	EMCN	0.007480317261070013	0.008548336959900529
10	endothelial	EMCN	True	EMCN	0.01388819795101881	0.01615445232466509
11	endothelial	EMCN	True	EMCN	0.008474072441458702	0.005252100840336135
12	endothelial	EMCN	True	EMCN	0.00411627721041441	0.004182754182754183
13	endothelial	EMCN	True	EMCN	0.0028169217985123396	0.003601108033240997
14	endothelial	EMCN	True	EMCN	0.0027125796768814325	0.0035306898424769147
15	endothelial	EMCN	True	EMCN	0.0029145078733563423	0.0042715308242900025
16	endothelial	EMCN	True	EMCN	0.010330176912248135	0.011933174224343675
17	endothelial	EMCN	True	EMCN	0.0028556121978908777	0.003941441441441441
0	endothelial	RAMP2	True	RAMP2	0.13828420639038086	0.16553500351205808
1	endothelial	RAMP2	True	RAMP2	0.6989259123802185	0.5397014925373135
2	endothelial	RAMP2	True	RAMP2	0.43072986602783203	0.4088675452311816
3	endothelial	RAMP2	True	RAMP2	1.7640303373336792	0.8311389071757735
4	endothelial	RAMP2	True	RAMP2	0.23576878011226654	0.23544743701129453
5	endothelial	RAMP2	True	RAMP2	2.747424602508545	1.0
6	endothelial	RAMP2	True	RAMP2	0.06767522543668747	0.10266023924299232
7	endothelial	RAMP2	True	RAMP2	0.047651078552007675	0.04730354391371341
8	endothelial	RAMP2	True	RAMP2	0.4256227910518646	0.3964045759941892
9	endothelial	RAMP2	True	RAMP2	0.45824164152145386	0.4679825924774635
10	endothelial	RAMP2	True	RAMP2	0.0734526664018631	0.08215130023640661
11	endothelial	RAMP2	True	RAMP2	0.011462283320724964	0.007352941176470588
12	endothelial	RAMP2	True	RAMP2	0.03507057949900627	0.04021879021879022
13	endothelial	RAMP2	True	RAMP2	0.07494574785232544	0.0987072945521699
14	endothelial	RAMP2	True	RAMP2	0.05800562724471092	0.08120586637696904
15	endothelial	RAMP2	True	RAMP2	0.05960467830300331	0.0990533364119141
16	endothelial	RAMP2	True	RAMP2	0.05530332401394844	0.06092938368664889
17	endothelial	RAMP2	True	RAMP2	0.06994786858558655	0.10374436936936937
0	mural_smooth_muscle	RGS5	True	RGS5	0.011558957397937775	0.015765238429719816
1	mural_smooth_muscle	RGS5	True	RGS5	0.018267083913087845	0.01761194029850746
2	mural_smooth_muscle	RGS5	True	RGS5	0.03555070236325264	0.026691981237435783
3	mural_smooth_muscle	RGS5	True	RGS5	0.40916886925697327	0.1619486504279131
4	mural_smooth_muscle	RGS5	True	RGS5	0.016733694821596146	0.016072980017376195
5	mural_smooth_muscle	RGS5	True	RGS5	0.0	0.0
6	mural_smooth_muscle	RGS5	True	RGS5	0.028759824112057686	0.03142296018568113
7	mural_smooth_muscle	RGS5	True	RGS5	0.018128272145986557	0.01802773497688752
8	mural_smooth_muscle	RGS5	True	RGS5	0.027987195178866386	0.02978027964408934
9	mural_smooth_muscle	RGS5	True	RGS5	0.08214008808135986	0.05548647808517252
10	mural_smooth_muscle	RGS5	True	RGS5	2.7777976989746094	0.8605200945626478
11	mural_smooth_muscle	RGS5	True	RGS5	0.03437483683228493	0.01995798319327731
12	mural_smooth_muscle	RGS5	True	RGS5	0.02604668401181698	0.023166023166023165
13	mural_smooth_muscle	RGS5	True	RGS5	0.022889794781804085	0.025300092336103416
14	mural_smooth_muscle	RGS5	True	RGS5	0.015276594087481499	0.013579576317218903
15	mural_smooth_muscle	RGS5	True	RGS5	0.014509410597383976	0.018817824982682984
16	mural_smooth_muscle	RGS5	True	RGS5	0.047841887921094894	0.043801768917590904
17	mural_smooth_muscle	RGS5	True	RGS5	0.020744578912854195	0.01984797297297297
0	mural_smooth_muscle	ACTA2	True	ACTA2	0.015846306458115578	0.024194177788183877
1	mural_smooth_muscle	ACTA2	True	ACTA2	0.04497511312365532	0.05313432835820896
2	mural_smooth_muscle	ACTA2	True	ACTA2	0.10878355801105499	0.11447397811034175
3	mural_smooth_muscle	ACTA2	True	ACTA2	0.23186622560024261	0.15832784726793944
4	mural_smooth_muscle	ACTA2	True	ACTA2	0.20797479152679443	0.18766290182450043
5	mural_smooth_muscle	ACTA2	True	ACTA2	0.0	0.0
6	mural_smooth_muscle	ACTA2	True	ACTA2	0.017313240095973015	0.021424745581146223
7	mural_smooth_muscle	ACTA2	True	ACTA2	0.1377708911895752	0.11879815100154083
8	mural_smooth_muscle	ACTA2	True	ACTA2	0.050049591809511185	0.07063737061921191
9	mural_smooth_muscle	ACTA2	True	ACTA2	0.10087090730667114	0.10133664905191173
10	mural_smooth_muscle	ACTA2	True	ACTA2	2.6662845611572266	0.888100866824271
11	mural_smooth_muscle	ACTA2	True	ACTA2	0.03679016977548599	0.023109243697478993
12	mural_smooth_muscle	ACTA2	True	ACTA2	0.028668884187936783	0.02541827541827542
13	mural_smooth_muscle	ACTA2	True	ACTA2	0.05614522472023964	0.06731301939058172
14	mural_smooth_muscle	ACTA2	True	ACTA2	0.1308313012123108	0.12954915806626832
15	mural_smooth_muscle	ACTA2	True	ACTA2	0.013290422968566418	0.018356037866543523
16	mural_smooth_muscle	ACTA2	True	ACTA2	0.03549148887395859	0.03608030324301558
17	mural_smooth_muscle	ACTA2	True	ACTA2	0.020834920927882195	0.028434684684684686
0	mural_smooth_muscle	MYH11	True	MYH11	0.005861443467438221	0.009053305236868805
1	mural_smooth_muscle	MYH11	True	MYH11	0.009997226297855377	0.012835820895522388
2	mural_smooth_muscle	MYH11	True	MYH11	0.010831315070390701	0.013848559303104758
3	mural_smooth_muscle	MYH11	True	MYH11	0.050532858818769455	0.06747860434496379
4	mural_smooth_muscle	MYH11	True	MYH11	0.029532888904213905	0.02997393570807993
5	mural_smooth_muscle	MYH11	True	MYH11	0.0	0.0
6	mural_smooth_muscle	MYH11	True	MYH11	0.008028734475374222	0.012676307802178183
7	mural_smooth_muscle	MYH11	True	MYH11	0.03417738899588585	0.029892141756548536
8	mural_smooth_muscle	MYH11	True	MYH11	0.013640407472848892	0.020519339023061557
9	mural_smooth_muscle	MYH11	True	MYH11	0.015048294328153133	0.021293130245570408
10	mural_smooth_muscle	MYH11	True	MYH11	1.0845507383346558	0.5478723404255319
11	mural_smooth_muscle	MYH11	True	MYH11	0.021109774708747864	0.01365546218487395
12	mural_smooth_muscle	MYH11	True	MYH11	0.016214879229664803	0.017374517374517374
13	mural_smooth_muscle	MYH11	True	MYH11	0.018740830942988396	0.023915050784856878
14	mural_smooth_muscle	MYH11	True	MYH11	0.009545761160552502	0.012764801738185769
15	mural_smooth_muscle	MYH11	True	MYH11	0.005418538115918636	0.008543061648580005
16	mural_smooth_muscle	MYH11	True	MYH11	0.012036631815135479	0.011371613084374562
17	mural_smooth_muscle	MYH11	True	MYH11	0.008960704319179058	0.014076576576576577
0	mural_smooth_muscle	MCAM	True	MCAM	0.0012092594988644123	0.002029189104815422
1	mural_smooth_muscle	MCAM	True	MCAM	0.022823527455329895	0.02716417910447761
2	mural_smooth_muscle	MCAM	True	MCAM	0.017128396779298782	0.023229841411659593
